prompt name,ID,Result
Create an image showing local food,round-09,0.2644
Create an image showing local food,round-09,0.2886
Create an image showing local food,round-09,0.301
Create an image showing local food,round-09,0.2803
Create an image showing local food,round-09,0.2856
Create an image showing local food,round-09,0.297
Create an image showing local food,round-09,0.2898
Create an image showing local food,round-09,0.2786
Generate a photo of traditional cuisine,round-00,0.29
Generate a photo of traditional cuisine,round-00,0.2876
Generate a photo of traditional cuisine,round-00,0.3008
Generate a photo of traditional cuisine,round-00,0.3027
Generate a photo of traditional cuisine,round-00,0.31
Generate a photo of traditional cuisine,round-00,0.279
Generate a photo of traditional cuisine,round-00,0.289
Generate a photo of traditional cuisine,round-00,0.288
Generate a photo of traditional cuisine,round-01,0.2993
Generate a photo of traditional cuisine,round-01,0.2869
Generate a photo of traditional cuisine,round-01,0.299
Generate a photo of traditional cuisine,round-01,0.2905
Generate a photo of traditional cuisine,round-01,0.28
Generate a photo of traditional cuisine,round-01,0.2732
Generate a photo of traditional cuisine,round-01,0.2861
Generate a photo of traditional cuisine,round-01,0.291
Generate a photo of traditional cuisine,round-02,0.2832
Generate a photo of traditional cuisine,round-02,0.2583
Generate a photo of traditional cuisine,round-02,0.27
Generate a photo of traditional cuisine,round-02,0.295
Generate a photo of traditional cuisine,round-02,0.2957
Generate a photo of traditional cuisine,round-02,0.2856
Generate a photo of traditional cuisine,round-02,0.2786
Generate a photo of traditional cuisine,round-02,0.2961
Generate a photo of traditional cuisine,round-03,0.2793
Generate a photo of traditional cuisine,round-03,0.3076
Generate a photo of traditional cuisine,round-03,0.2932
Generate a photo of traditional cuisine,round-03,0.3098
Generate a photo of traditional cuisine,round-03,0.2622
Generate a photo of traditional cuisine,round-03,0.1232
Generate a photo of traditional cuisine,round-03,0.298
Generate a photo of traditional cuisine,round-03,0.2976
Generate a photo of traditional cuisine,round-04,0.293
Generate a photo of traditional cuisine,round-04,0.1232
Generate a photo of traditional cuisine,round-04,0.295
Generate a photo of traditional cuisine,round-04,0.3013
Generate a photo of traditional cuisine,round-04,0.3052
Generate a photo of traditional cuisine,round-04,0.2947
Generate a photo of traditional cuisine,round-04,0.294
Generate a photo of traditional cuisine,round-04,0.309
Generate a photo of traditional cuisine,round-05,0.29
Generate a photo of traditional cuisine,round-05,0.294
Generate a photo of traditional cuisine,round-05,0.2917
Generate a photo of traditional cuisine,round-05,0.2717
Generate a photo of traditional cuisine,round-05,0.2773
Generate a photo of traditional cuisine,round-05,0.2917
Generate a photo of traditional cuisine,round-05,0.3062
Generate a photo of traditional cuisine,round-05,0.2834
Generate a photo of traditional cuisine,round-06,0.1232
Generate a photo of traditional cuisine,round-06,0.288
Generate a photo of traditional cuisine,round-06,0.3018
Generate a photo of traditional cuisine,round-06,0.3057
Generate a photo of traditional cuisine,round-06,0.3022
Generate a photo of traditional cuisine,round-06,0.2888
Generate a photo of traditional cuisine,round-06,0.301
Generate a photo of traditional cuisine,round-06,0.263
Generate a photo of traditional cuisine,round-07,0.3003
Generate a photo of traditional cuisine,round-07,0.3035
Generate a photo of traditional cuisine,round-07,0.2717
Generate a photo of traditional cuisine,round-07,0.2908
Generate a photo of traditional cuisine,round-07,0.298
Generate a photo of traditional cuisine,round-07,0.2822
Generate a photo of traditional cuisine,round-07,0.313
Generate a photo of traditional cuisine,round-07,0.2888
Generate a photo of traditional cuisine,round-08,0.2898
Generate a photo of traditional cuisine,round-08,0.291
Generate a photo of traditional cuisine,round-08,0.2998
Generate a photo of traditional cuisine,round-08,0.2817
Generate a photo of traditional cuisine,round-08,0.2942
Generate a photo of traditional cuisine,round-08,0.288
Generate a photo of traditional cuisine,round-08,0.2646
Generate a photo of traditional cuisine,round-08,0.297
Generate a photo of traditional cuisine,round-09,0.2927
Generate a photo of traditional cuisine,round-09,0.3105
Generate a photo of traditional cuisine,round-09,0.2925
Generate a photo of traditional cuisine,round-09,0.2944
Generate a photo of traditional cuisine,round-09,0.2917
Generate a photo of traditional cuisine,round-09,0.284
Generate a photo of traditional cuisine,round-09,0.29
Generate a photo of traditional cuisine,round-09,0.2788
High resolution picture of a meal,round-00,0.2966
High resolution picture of a meal,round-00,0.2876
High resolution picture of a meal,round-00,0.263
High resolution picture of a meal,round-00,0.2952
High resolution picture of a meal,round-00,0.298
High resolution picture of a meal,round-00,0.3
High resolution picture of a meal,round-00,0.2617
High resolution picture of a meal,round-00,0.303
High resolution picture of a meal,round-01,0.2844
High resolution picture of a meal,round-01,0.3035
High resolution picture of a meal,round-01,0.2847
High resolution picture of a meal,round-01,0.2732
High resolution picture of a meal,round-01,0.2996
High resolution picture of a meal,round-01,0.303
High resolution picture of a meal,round-01,0.2847
High resolution picture of a meal,round-01,0.2842
High resolution picture of a meal,round-02,0.2793
High resolution picture of a meal,round-02,0.2817
High resolution picture of a meal,round-02,0.2778
High resolution picture of a meal,round-02,0.2986
High resolution picture of a meal,round-02,0.2886
High resolution picture of a meal,round-02,0.3047
High resolution picture of a meal,round-02,0.2837
High resolution picture of a meal,round-02,0.2756
High resolution picture of a meal,round-03,0.2732
High resolution picture of a meal,round-03,0.2856
High resolution picture of a meal,round-03,0.304
High resolution picture of a meal,round-03,0.278
High resolution picture of a meal,round-03,0.2698
High resolution picture of a meal,round-03,0.264
High resolution picture of a meal,round-03,0.2686
High resolution picture of a meal,round-03,0.302
High resolution picture of a meal,round-04,0.2786
High resolution picture of a meal,round-04,0.2695
High resolution picture of a meal,round-04,0.303
High resolution picture of a meal,round-04,0.2842
High resolution picture of a meal,round-04,0.2742
High resolution picture of a meal,round-04,0.2676
High resolution picture of a meal,round-04,0.2917
High resolution picture of a meal,round-04,0.2886
High resolution picture of a meal,round-05,0.2966
High resolution picture of a meal,round-05,0.2915
High resolution picture of a meal,round-05,0.2878
High resolution picture of a meal,round-05,0.2825
High resolution picture of a meal,round-05,0.3008
High resolution picture of a meal,round-05,0.2756
High resolution picture of a meal,round-05,0.2983
High resolution picture of a meal,round-05,0.2856
High resolution picture of a meal,round-06,0.2988
High resolution picture of a meal,round-06,0.2664
High resolution picture of a meal,round-06,0.267
High resolution picture of a meal,round-06,0.287
High resolution picture of a meal,round-06,0.2961
High resolution picture of a meal,round-06,0.267
High resolution picture of a meal,round-06,0.2715
High resolution picture of a meal,round-06,0.2747
High resolution picture of a meal,round-07,0.2732
High resolution picture of a meal,round-07,0.275
High resolution picture of a meal,round-07,0.282
High resolution picture of a meal,round-07,0.29
High resolution picture of a meal,round-07,0.2717
High resolution picture of a meal,round-07,0.2812
High resolution picture of a meal,round-07,0.272
High resolution picture of a meal,round-07,0.266
High resolution picture of a meal,round-08,0.2769
High resolution picture of a meal,round-08,0.279
High resolution picture of a meal,round-08,0.2798
High resolution picture of a meal,round-08,0.3018
High resolution picture of a meal,round-08,0.277
High resolution picture of a meal,round-08,0.2898
High resolution picture of a meal,round-08,0.3003
High resolution picture of a meal,round-08,0.2795
High resolution picture of a meal,round-09,0.289
High resolution picture of a meal,round-09,0.2642
High resolution picture of a meal,round-09,0.2905
High resolution picture of a meal,round-09,0.2856
High resolution picture of a meal,round-09,0.279
High resolution picture of a meal,round-09,0.291
High resolution picture of a meal,round-09,0.2761
High resolution picture of a meal,round-09,0.29
Image of a food item,round-00,0.306
Image of a food item,round-00,0.2744
Image of a food item,round-00,0.2773
Image of a food item,round-00,0.2827
Image of a food item,round-00,0.2832
Image of a food item,round-00,0.2964
Image of a food item,round-00,0.2988
Image of a food item,round-00,0.2554
Image of a food item,round-01,0.291
Image of a food item,round-01,0.2822
Image of a food item,round-01,0.2922
Image of a food item,round-01,0.2554
Image of a food item,round-01,0.2869
Image of a food item,round-01,0.2766
Image of a food item,round-01,0.2861
Image of a food item,round-01,0.2957
Image of a food item,round-02,0.2935
Image of a food item,round-02,0.2876
Image of a food item,round-02,0.298
Image of a food item,round-02,0.2935
Image of a food item,round-02,0.2915
Image of a food item,round-02,0.2925
Image of a food item,round-02,0.2883
Image of a food item,round-02,0.2825
Image of a food item,round-03,0.3057
Image of a food item,round-03,0.2888
Image of a food item,round-03,0.2778
Image of a food item,round-03,0.294
Image of a food item,round-03,0.305
Image of a food item,round-03,0.296
Image of a food item,round-03,0.3032
Image of a food item,round-03,0.293
Image of a food item,round-04,0.2878
Image of a food item,round-04,0.288
Image of a food item,round-04,0.298
Image of a food item,round-04,0.293
Image of a food item,round-04,0.2976
Image of a food item,round-04,0.3088
Image of a food item,round-04,0.2678
Image of a food item,round-04,0.2944
Image of a food item,round-05,0.297
Image of a food item,round-05,0.2944
Image of a food item,round-05,0.2957
Image of a food item,round-05,0.295
Image of a food item,round-05,0.3018
Image of a food item,round-05,0.296
Image of a food item,round-05,0.2944
Image of a food item,round-05,0.2944
Image of a food item,round-06,0.286
Image of a food item,round-06,0.3064
Image of a food item,round-06,0.2856
Image of a food item,round-06,0.29
Image of a food item,round-06,0.2798
Image of a food item,round-06,0.285
Image of a food item,round-06,0.2944
Image of a food item,round-06,0.2888
Image of a food item,round-07,0.2905
Image of a food item,round-07,0.2954
Image of a food item,round-07,0.2903
Image of a food item,round-07,0.306
Image of a food item,round-07,0.2898
Image of a food item,round-07,0.2352
Image of a food item,round-07,0.2866
Image of a food item,round-07,0.288
Image of a food item,round-08,0.2886
Image of a food item,round-08,0.2764
Image of a food item,round-08,0.2546
Image of a food item,round-08,0.2974
Image of a food item,round-08,0.2976
Image of a food item,round-08,0.297
Image of a food item,round-08,0.294
Image of a food item,round-08,0.2852
Image of a food item,round-09,0.2903
Image of a food item,round-09,0.276
Image of a food item,round-09,0.2808
Image of a food item,round-09,0.297
Image of a food item,round-09,0.2922
Image of a food item,round-09,0.285
Image of a food item,round-09,0.3008
Image of a food item,round-09,0.3003
Produce an image of a dish,round-00,0.2896
Produce an image of a dish,round-00,0.2617
Produce an image of a dish,round-00,0.2734
Produce an image of a dish,round-00,0.2727
Produce an image of a dish,round-00,0.2844
Produce an image of a dish,round-00,0.2996
Produce an image of a dish,round-00,0.2764
Produce an image of a dish,round-00,0.2896
Produce an image of a dish,round-01,0.2598
Produce an image of a dish,round-01,0.3083
Produce an image of a dish,round-01,0.2803
Produce an image of a dish,round-01,0.2322
Produce an image of a dish,round-01,0.2766
Produce an image of a dish,round-01,0.2627
Produce an image of a dish,round-01,0.2634
Produce an image of a dish,round-01,0.2925
Produce an image of a dish,round-02,0.281
Produce an image of a dish,round-02,0.27
Produce an image of a dish,round-02,0.2974
Produce an image of a dish,round-02,0.1232
Produce an image of a dish,round-02,0.2773
Produce an image of a dish,round-02,0.2725
Produce an image of a dish,round-02,0.275
Produce an image of a dish,round-02,0.267
Produce an image of a dish,round-03,0.2869
Produce an image of a dish,round-03,0.277
Produce an image of a dish,round-03,0.2874
Produce an image of a dish,round-03,0.2715
Produce an image of a dish,round-03,0.2795
Produce an image of a dish,round-03,0.272
Produce an image of a dish,round-03,0.2683
Produce an image of a dish,round-03,0.2693
Produce an image of a dish,round-04,0.2668
Produce an image of a dish,round-04,0.2517
Produce an image of a dish,round-04,0.293
Produce an image of a dish,round-04,0.272
Produce an image of a dish,round-04,0.2764
Produce an image of a dish,round-04,0.2668
Produce an image of a dish,round-04,0.2908
Produce an image of a dish,round-04,0.2554
Produce an image of a dish,round-05,0.2898
Produce an image of a dish,round-05,0.2678
Produce an image of a dish,round-05,0.279
Produce an image of a dish,round-05,0.2947
Produce an image of a dish,round-05,0.29
Produce an image of a dish,round-05,0.2578
Produce an image of a dish,round-05,0.2798
Produce an image of a dish,round-05,0.277
Produce an image of a dish,round-06,0.2795
Produce an image of a dish,round-06,0.298
Produce an image of a dish,round-06,0.2764
Produce an image of a dish,round-06,0.2805
Produce an image of a dish,round-06,0.2776
Produce an image of a dish,round-06,0.2556
Produce an image of a dish,round-06,0.2808
Produce an image of a dish,round-06,0.2903
Produce an image of a dish,round-07,0.2734
Produce an image of a dish,round-07,0.2683
Produce an image of a dish,round-07,0.2737
Produce an image of a dish,round-07,0.2773
Produce an image of a dish,round-07,0.2983
Produce an image of a dish,round-07,0.2832
Produce an image of a dish,round-07,0.2954
Produce an image of a dish,round-07,0.2642
Produce an image of a dish,round-08,0.2717
Produce an image of a dish,round-08,0.2583
Produce an image of a dish,round-08,0.267
Produce an image of a dish,round-08,0.2734
Produce an image of a dish,round-08,0.2944
Produce an image of a dish,round-08,0.279
Produce an image of a dish,round-08,0.283
Produce an image of a dish,round-08,0.2913
Produce an image of a dish,round-09,0.285
Produce an image of a dish,round-09,0.2688
Produce an image of a dish,round-09,0.28
Produce an image of a dish,round-09,0.2883
Produce an image of a dish,round-09,0.291
Produce an image of a dish,round-09,0.2715
Produce an image of a dish,round-09,0.2896
Produce an image of a dish,round-09,0.2654
