prompt name,ID,Result
Generate an image of traditional garments,round-01,0.258
Generate an image of traditional garments,round-01,0.2988
Generate an image of traditional garments,round-01,0.2732
Generate an image of traditional garments,round-01,0.2815
Generate an image of traditional garments,round-01,0.2905
Generate an image of traditional garments,round-02,0.282
Generate an image of traditional garments,round-02,0.2766
Generate an image of traditional garments,round-02,0.2932
Generate an image of traditional garments,round-02,0.2993
Generate an image of traditional garments,round-02,0.2874
Generate an image of traditional garments,round-02,0.3245
Generate an image of traditional garments,round-02,0.3096
Generate an image of traditional garments,round-02,0.2646
Generate an image of traditional garments,round-03,0.3018
Generate an image of traditional garments,round-03,0.2832
Generate an image of traditional garments,round-03,0.2947
Generate an image of traditional garments,round-03,0.299
Generate an image of traditional garments,round-03,0.3284
Generate an image of traditional garments,round-03,0.2935
Generate an image of traditional garments,round-03,0.3003
Generate an image of traditional garments,round-03,0.3052
Generate an image of traditional garments,round-04,0.2705
Generate an image of traditional garments,round-04,0.2969
Generate an image of traditional garments,round-04,0.3
Generate an image of traditional garments,round-04,0.2913
Generate an image of traditional garments,round-04,0.2954
Generate an image of traditional garments,round-04,0.304
Generate an image of traditional garments,round-04,0.2832
Generate an image of traditional garments,round-04,0.296
Generate an image of traditional garments,round-05,0.3232
Generate an image of traditional garments,round-05,0.3044
Generate an image of traditional garments,round-05,0.3086
Generate an image of traditional garments,round-05,0.298
Generate an image of traditional garments,round-05,0.3196
Generate an image of traditional garments,round-05,0.295
Generate an image of traditional garments,round-05,0.3179
Generate an image of traditional garments,round-05,0.306
Generate an image of traditional garments,round-06,0.304
Generate an image of traditional garments,round-06,0.308
Generate an image of traditional garments,round-06,0.3005
Generate an image of traditional garments,round-06,0.3035
Generate an image of traditional garments,round-06,0.3167
Generate an image of traditional garments,round-06,0.2505
Generate an image of traditional garments,round-06,0.2886
Generate an image of traditional garments,round-06,0.2944
Generate an image of traditional garments,round-07,0.32
Generate an image of traditional garments,round-07,0.292
Generate an image of traditional garments,round-07,0.3167
Generate an image of traditional garments,round-07,0.304
Generate an image of traditional garments,round-07,0.3108
Generate an image of traditional garments,round-07,0.287
Generate an image of traditional garments,round-07,0.2783
Generate an image of traditional garments,round-07,0.2979
Generate an image of traditional garments,round-08,0.3018
Generate an image of traditional garments,round-08,0.3235
Generate an image of traditional garments,round-08,0.3286
Generate an image of traditional garments,round-08,0.304
Generate an image of traditional garments,round-08,0.2883
Generate an image of traditional garments,round-08,0.2827
Generate an image of traditional garments,round-08,0.3037
Generate an image of traditional garments,round-08,0.3037
Generate an image of traditional garments,round-09,0.2925
Generate an image of traditional garments,round-09,0.3042
Generate an image of traditional garments,round-09,0.2842
Generate an image of traditional garments,round-09,0.2832
Generate an image of traditional garments,round-09,0.3167
Generate an image of traditional garments,round-09,0.2827
Generate an image of traditional garments,round-09,0.3162
Generate an image of traditional garments,round-09,0.2903
High quality picture of ethnic wear,round-00,0.3154
High quality picture of ethnic wear,round-00,0.336
High quality picture of ethnic wear,round-00,0.3157
High quality picture of ethnic wear,round-00,0.3394
High quality picture of ethnic wear,round-00,0.3284
High quality picture of ethnic wear,round-00,0.3232
High quality picture of ethnic wear,round-00,0.3398
High quality picture of ethnic wear,round-00,0.3347
High quality picture of ethnic wear,round-01,0.3225
High quality picture of ethnic wear,round-01,0.3333
High quality picture of ethnic wear,round-01,0.2874
High quality picture of ethnic wear,round-01,0.3313
High quality picture of ethnic wear,round-01,0.3254
High quality picture of ethnic wear,round-01,0.331
High quality picture of ethnic wear,round-01,0.3274
High quality picture of ethnic wear,round-01,0.3096
High quality picture of ethnic wear,round-02,0.3281
High quality picture of ethnic wear,round-02,0.3198
High quality picture of ethnic wear,round-02,0.3232
High quality picture of ethnic wear,round-02,0.3323
High quality picture of ethnic wear,round-02,0.3284
High quality picture of ethnic wear,round-02,0.3257
High quality picture of ethnic wear,round-02,0.3247
High quality picture of ethnic wear,round-02,0.3198
High quality picture of ethnic wear,round-03,0.3357
High quality picture of ethnic wear,round-03,0.3193
High quality picture of ethnic wear,round-03,0.3267
High quality picture of ethnic wear,round-03,0.3237
High quality picture of ethnic wear,round-03,0.3328
High quality picture of ethnic wear,round-03,0.3293
High quality picture of ethnic wear,round-03,0.3237
High quality picture of ethnic wear,round-03,0.3247
High quality picture of ethnic wear,round-04,0.331
High quality picture of ethnic wear,round-04,0.331
High quality picture of ethnic wear,round-04,0.314
High quality picture of ethnic wear,round-04,0.328
High quality picture of ethnic wear,round-04,0.3306
High quality picture of ethnic wear,round-04,0.315
High quality picture of ethnic wear,round-04,0.2942
High quality picture of ethnic wear,round-04,0.3123
High quality picture of ethnic wear,round-05,0.3286
High quality picture of ethnic wear,round-05,0.3247
High quality picture of ethnic wear,round-05,0.3333
High quality picture of ethnic wear,round-05,0.323
High quality picture of ethnic wear,round-05,0.339
High quality picture of ethnic wear,round-05,0.3223
High quality picture of ethnic wear,round-05,0.3293
High quality picture of ethnic wear,round-05,0.3394
High quality picture of ethnic wear,round-06,0.3352
High quality picture of ethnic wear,round-06,0.3293
High quality picture of ethnic wear,round-06,0.3271
High quality picture of ethnic wear,round-06,0.272
High quality picture of ethnic wear,round-06,0.3213
High quality picture of ethnic wear,round-06,0.2852
High quality picture of ethnic wear,round-06,0.342
High quality picture of ethnic wear,round-06,0.3403
High quality picture of ethnic wear,round-07,0.3154
High quality picture of ethnic wear,round-07,0.3306
High quality picture of ethnic wear,round-07,0.333
High quality picture of ethnic wear,round-07,0.3352
High quality picture of ethnic wear,round-07,0.3218
High quality picture of ethnic wear,round-07,0.3225
High quality picture of ethnic wear,round-07,0.2874
High quality picture of ethnic wear,round-07,0.3333
High quality picture of ethnic wear,round-08,0.3352
High quality picture of ethnic wear,round-08,0.2922
High quality picture of ethnic wear,round-08,0.3218
High quality picture of ethnic wear,round-08,0.3347
High quality picture of ethnic wear,round-08,0.3003
High quality picture of ethnic wear,round-08,0.3264
High quality picture of ethnic wear,round-08,0.3298
High quality picture of ethnic wear,round-08,0.3167
High quality picture of ethnic wear,round-09,0.325
High quality picture of ethnic wear,round-09,0.3347
High quality picture of ethnic wear,round-09,0.3347
High quality picture of ethnic wear,round-09,0.33
High quality picture of ethnic wear,round-09,0.315
High quality picture of ethnic wear,round-09,0.3206
High quality picture of ethnic wear,round-09,0.3152
High quality picture of ethnic wear,round-09,0.299
Image of traditional clothing,round-00,0.339
Image of traditional clothing,round-00,0.3145
Image of traditional clothing,round-00,0.3203
Image of traditional clothing,round-00,0.2842
Image of traditional clothing,round-00,0.2776
Image of traditional clothing,round-00,0.3445
Image of traditional clothing,round-00,0.334
Image of traditional clothing,round-00,0.1384
Image of traditional clothing,round-01,0.3167
Image of traditional clothing,round-01,0.3328
Image of traditional clothing,round-01,0.2732
Image of traditional clothing,round-01,0.3245
Image of traditional clothing,round-01,0.3508
Image of traditional clothing,round-01,0.3384
Image of traditional clothing,round-01,0.1384
Image of traditional clothing,round-01,0.33
Image of traditional clothing,round-02,0.2656
Image of traditional clothing,round-02,0.3008
Image of traditional clothing,round-02,0.3357
Image of traditional clothing,round-02,0.2917
Image of traditional clothing,round-02,0.277
Image of traditional clothing,round-02,0.3062
Image of traditional clothing,round-02,0.3076
Image of traditional clothing,round-02,0.3372
Image of traditional clothing,round-03,0.3271
Image of traditional clothing,round-03,0.282
Image of traditional clothing,round-03,0.2986
Image of traditional clothing,round-03,0.3083
Image of traditional clothing,round-03,0.3164
Image of traditional clothing,round-03,0.3313
Image of traditional clothing,round-03,0.2734
Image of traditional clothing,round-03,0.3188
Image of traditional clothing,round-04,0.3433
Image of traditional clothing,round-04,0.2688
Image of traditional clothing,round-04,0.318
Image of traditional clothing,round-04,0.3384
Image of traditional clothing,round-04,0.3152
Image of traditional clothing,round-04,0.3206
Image of traditional clothing,round-04,0.2817
Image of traditional clothing,round-04,0.2947
Image of traditional clothing,round-05,0.3435
Image of traditional clothing,round-05,0.2708
Image of traditional clothing,round-05,0.3066
Image of traditional clothing,round-05,0.3057
Image of traditional clothing,round-05,0.333
Image of traditional clothing,round-05,0.3147
Image of traditional clothing,round-05,0.336
Image of traditional clothing,round-05,0.339
Image of traditional clothing,round-06,0.28
Image of traditional clothing,round-06,0.3293
Image of traditional clothing,round-06,0.3186
Image of traditional clothing,round-06,0.2827
Image of traditional clothing,round-06,0.2769
Image of traditional clothing,round-06,0.2612
Image of traditional clothing,round-06,0.2761
Image of traditional clothing,round-06,0.323
Image of traditional clothing,round-07,0.3218
Image of traditional clothing,round-07,0.3318
Image of traditional clothing,round-07,0.3342
Image of traditional clothing,round-07,0.2988
Image of traditional clothing,round-07,0.2646
Image of traditional clothing,round-07,0.2966
Image of traditional clothing,round-07,0.2717
Image of traditional clothing,round-07,0.3354
Image of traditional clothing,round-08,0.3293
Image of traditional clothing,round-08,0.2993
Image of traditional clothing,round-08,0.3284
Image of traditional clothing,round-08,0.3125
Image of traditional clothing,round-08,0.2834
Image of traditional clothing,round-08,0.3079
Image of traditional clothing,round-08,0.3396
Image of traditional clothing,round-08,0.2693
Image of traditional clothing,round-09,0.2969
Image of traditional clothing,round-09,0.292
Image of traditional clothing,round-09,0.2683
Image of traditional clothing,round-09,0.2761
Image of traditional clothing,round-09,0.2878
Image of traditional clothing,round-09,0.3105
Image of traditional clothing,round-09,0.3389
Image of traditional clothing,round-09,0.2737
Photo of cultural attire,round-00,0.3308
Photo of cultural attire,round-00,0.3225
Photo of cultural attire,round-00,0.3147
Photo of cultural attire,round-00,0.327
Photo of cultural attire,round-00,0.148
Photo of cultural attire,round-00,0.3354
Photo of cultural attire,round-00,0.3296
Photo of cultural attire,round-00,0.301
Photo of cultural attire,round-01,0.3062
Photo of cultural attire,round-01,0.3306
Photo of cultural attire,round-01,0.318
Photo of cultural attire,round-01,0.148
Photo of cultural attire,round-01,0.3203
Photo of cultural attire,round-01,0.3247
Photo of cultural attire,round-01,0.307
Photo of cultural attire,round-01,0.3257
Photo of cultural attire,round-02,0.3242
Photo of cultural attire,round-02,0.3274
Photo of cultural attire,round-02,0.3232
Photo of cultural attire,round-02,0.3071
Photo of cultural attire,round-02,0.3186
Photo of cultural attire,round-02,0.3286
Photo of cultural attire,round-02,0.3284
Photo of cultural attire,round-02,0.3198
Photo of cultural attire,round-03,0.3257
Photo of cultural attire,round-03,0.2544
Photo of cultural attire,round-03,0.3298
Photo of cultural attire,round-03,0.3206
Photo of cultural attire,round-03,0.3152
Photo of cultural attire,round-03,0.3203
Photo of cultural attire,round-03,0.3342
Photo of cultural attire,round-03,0.3335
Photo of cultural attire,round-04,0.333
Photo of cultural attire,round-04,0.3162
Photo of cultural attire,round-04,0.3333
Photo of cultural attire,round-04,0.3352
Photo of cultural attire,round-04,0.3118
Photo of cultural attire,round-04,0.3281
Photo of cultural attire,round-04,0.3057
Photo of cultural attire,round-04,0.3135
Photo of cultural attire,round-05,0.335
Photo of cultural attire,round-05,0.3333
Photo of cultural attire,round-05,0.3127
Photo of cultural attire,round-05,0.334
Photo of cultural attire,round-05,0.332
Photo of cultural attire,round-05,0.3196
Photo of cultural attire,round-05,0.3372
Photo of cultural attire,round-05,0.3096
Photo of cultural attire,round-06,0.3198
Photo of cultural attire,round-06,0.3188
Photo of cultural attire,round-06,0.3137
Photo of cultural attire,round-06,0.265
Photo of cultural attire,round-06,0.3086
Photo of cultural attire,round-06,0.3254
Photo of cultural attire,round-06,0.3228
Photo of cultural attire,round-06,0.3142
Photo of cultural attire,round-07,0.306
Photo of cultural attire,round-07,0.3293
Photo of cultural attire,round-07,0.3154
Photo of cultural attire,round-07,0.3054
Photo of cultural attire,round-07,0.3228
Photo of cultural attire,round-07,0.2905
Photo of cultural attire,round-07,0.3342
Photo of cultural attire,round-07,0.3137
Photo of cultural attire,round-08,0.3281
Photo of cultural attire,round-08,0.3186
Photo of cultural attire,round-08,0.3362
Photo of cultural attire,round-08,0.333
Photo of cultural attire,round-08,0.3083
Photo of cultural attire,round-08,0.3127
Photo of cultural attire,round-08,0.3293
Photo of cultural attire,round-08,0.308
Photo of cultural attire,round-09,0.3035
Photo of cultural attire,round-09,0.2957
Photo of cultural attire,round-09,0.3276
Photo of cultural attire,round-09,0.3064
Photo of cultural attire,round-09,0.3167
Photo of cultural attire,round-09,0.329
Photo of cultural attire,round-09,0.316
Photo of cultural attire,round-09,0.3232
