prompt name,ID,Result
High resolution image of a fine art painting,round-05,0.2744
High resolution image of a fine art painting,round-05,0.2734
High resolution image of a fine art painting,round-05,0.2666
High resolution image of a fine art painting,round-05,0.2607
High resolution image of a fine art painting,round-05,0.277
High resolution image of a fine art painting,round-05,0.2482
High resolution image of a fine art painting,round-06,0.2659
High resolution image of a fine art painting,round-06,0.276
High resolution image of a fine art painting,round-06,0.2457
High resolution image of a fine art painting,round-06,0.2595
High resolution image of a fine art painting,round-06,0.293
High resolution image of a fine art painting,round-06,0.2483
High resolution image of a fine art painting,round-06,0.2747
High resolution image of a fine art painting,round-06,0.2683
High resolution image of a fine art painting,round-07,0.2546
High resolution image of a fine art painting,round-07,0.2788
High resolution image of a fine art painting,round-07,0.2502
High resolution image of a fine art painting,round-07,0.2908
High resolution image of a fine art painting,round-07,0.248
High resolution image of a fine art painting,round-07,0.275
High resolution image of a fine art painting,round-07,0.2942
High resolution image of a fine art painting,round-07,0.2678
High resolution image of a fine art painting,round-08,0.2942
High resolution image of a fine art painting,round-08,0.2737
High resolution image of a fine art painting,round-08,0.3
High resolution image of a fine art painting,round-08,0.2705
High resolution image of a fine art painting,round-08,0.2563
High resolution image of a fine art painting,round-08,0.283
High resolution image of a fine art painting,round-08,0.2725
High resolution image of a fine art painting,round-08,0.2778
High resolution image of a fine art painting,round-09,0.257
High resolution image of a fine art painting,round-09,0.2947
High resolution image of a fine art painting,round-09,0.2856
High resolution image of a fine art painting,round-09,0.2507
High resolution image of a fine art painting,round-09,0.2517
High resolution image of a fine art painting,round-09,0.2507
High resolution image of a fine art painting,round-09,0.2876
High resolution image of a fine art painting,round-09,0.2766
Image of an artwork,round-00,0.257
Image of an artwork,round-00,0.2705
Image of an artwork,round-00,0.2563
Image of an artwork,round-00,0.2361
Image of an artwork,round-00,0.2793
Image of an artwork,round-00,0.2203
Image of an artwork,round-00,0.2211
Image of an artwork,round-00,0.2546
Image of an artwork,round-01,0.2257
Image of an artwork,round-01,0.2262
Image of an artwork,round-01,0.2155
Image of an artwork,round-01,0.271
Image of an artwork,round-01,0.2598
Image of an artwork,round-01,0.2439
Image of an artwork,round-01,0.2076
Image of an artwork,round-01,0.261
Image of an artwork,round-02,0.2085
Image of an artwork,round-02,0.2274
Image of an artwork,round-02,0.2465
Image of an artwork,round-02,0.2294
Image of an artwork,round-02,0.2517
Image of an artwork,round-02,0.2025
Image of an artwork,round-02,0.2507
Image of an artwork,round-02,0.2445
Image of an artwork,round-03,0.2512
Image of an artwork,round-03,0.195
Image of an artwork,round-03,0.2306
Image of an artwork,round-03,0.2178
Image of an artwork,round-03,0.2578
Image of an artwork,round-03,0.2595
Image of an artwork,round-03,0.2568
Image of an artwork,round-03,0.2462
Image of an artwork,round-04,0.285
Image of an artwork,round-04,0.2128
Image of an artwork,round-04,0.2421
Image of an artwork,round-04,0.2231
Image of an artwork,round-04,0.262
Image of an artwork,round-04,0.2117
Image of an artwork,round-04,0.2418
Image of an artwork,round-04,0.2358
Image of an artwork,round-05,0.2393
Image of an artwork,round-05,0.2129
Image of an artwork,round-05,0.2568
Image of an artwork,round-05,0.2212
Image of an artwork,round-05,0.2365
Image of an artwork,round-05,0.2284
Image of an artwork,round-05,0.235
Image of an artwork,round-05,0.2537
Image of an artwork,round-06,0.2588
Image of an artwork,round-06,0.2583
Image of an artwork,round-06,0.2378
Image of an artwork,round-06,0.2216
Image of an artwork,round-06,0.2466
Image of an artwork,round-06,0.2284
Image of an artwork,round-06,0.2378
Image of an artwork,round-06,0.2362
Image of an artwork,round-07,0.2186
Image of an artwork,round-07,0.201
Image of an artwork,round-07,0.2408
Image of an artwork,round-07,0.2081
Image of an artwork,round-07,0.2402
Image of an artwork,round-07,0.2418
Image of an artwork,round-07,0.2382
Image of an artwork,round-07,0.2377
Image of an artwork,round-08,0.2234
Image of an artwork,round-08,0.2037
Image of an artwork,round-08,0.2406
Image of an artwork,round-08,0.2372
Image of an artwork,round-08,0.2147
Image of an artwork,round-08,0.2588
Image of an artwork,round-08,0.217
Image of an artwork,round-08,0.2231
Image of an artwork,round-09,0.2308
Image of an artwork,round-09,0.2128
Image of an artwork,round-09,0.2238
Image of an artwork,round-09,0.1958
Image of an artwork,round-09,0.2139
Image of an artwork,round-09,0.2336
Image of an artwork,round-09,0.2122
Image of an artwork,round-09,0.2418
Produce an image of a painting,round-00,0.2576
Produce an image of a painting,round-00,0.2366
Produce an image of a painting,round-00,0.259
Produce an image of a painting,round-00,0.2227
Produce an image of a painting,round-00,0.2554
Produce an image of a painting,round-00,0.2563
Produce an image of a painting,round-00,0.2462
Produce an image of a painting,round-00,0.2002
Produce an image of a painting,round-01,0.2664
Produce an image of a painting,round-01,0.217
Produce an image of a painting,round-01,0.209
Produce an image of a painting,round-01,0.2494
Produce an image of a painting,round-01,0.2734
Produce an image of a painting,round-01,0.205
Produce an image of a painting,round-01,0.1896
Produce an image of a painting,round-01,0.2426
Produce an image of a painting,round-02,0.2399
Produce an image of a painting,round-02,0.1968
Produce an image of a painting,round-02,0.2593
Produce an image of a painting,round-02,0.239
Produce an image of a painting,round-02,0.2408
Produce an image of a painting,round-02,0.2563
Produce an image of a painting,round-02,0.2646
Produce an image of a painting,round-02,0.2253
Produce an image of a painting,round-03,0.248
Produce an image of a painting,round-03,0.1936
Produce an image of a painting,round-03,0.2157
Produce an image of a painting,round-03,0.2612
Produce an image of a painting,round-03,0.2466
Produce an image of a painting,round-03,0.2554
Produce an image of a painting,round-03,0.2751
Produce an image of a painting,round-03,0.2108
Produce an image of a painting,round-04,0.251
Produce an image of a painting,round-04,0.2566
Produce an image of a painting,round-04,0.2234
Produce an image of a painting,round-04,0.199
Produce an image of a painting,round-04,0.2637
Produce an image of a painting,round-04,0.2343
Produce an image of a painting,round-04,0.2532
Produce an image of a painting,round-04,0.2053
Produce an image of a painting,round-05,0.279
Produce an image of a painting,round-05,0.2278
Produce an image of a painting,round-05,0.2512
Produce an image of a painting,round-05,0.2454
Produce an image of a painting,round-05,0.2607
Produce an image of a painting,round-05,0.2317
Produce an image of a painting,round-05,0.1943
Produce an image of a painting,round-05,0.2615
Produce an image of a painting,round-06,0.2546
Produce an image of a painting,round-06,0.2238
Produce an image of a painting,round-06,0.2374
Produce an image of a painting,round-06,0.226
Produce an image of a painting,round-06,0.252
Produce an image of a painting,round-06,0.22
Produce an image of a painting,round-06,0.2463
Produce an image of a painting,round-06,0.2532
Produce an image of a painting,round-07,0.2482
Produce an image of a painting,round-07,0.2397
Produce an image of a painting,round-07,0.2433
Produce an image of a painting,round-07,0.2191
Produce an image of a painting,round-07,0.2559
Produce an image of a painting,round-07,0.2191
Produce an image of a painting,round-07,0.211
Produce an image of a painting,round-07,0.2542
Produce an image of a painting,round-08,0.2181
Produce an image of a painting,round-08,0.2532
Produce an image of a painting,round-08,0.2642
Produce an image of a painting,round-08,0.1981
Produce an image of a painting,round-08,0.2178
Produce an image of a painting,round-08,0.2457
Produce an image of a painting,round-08,0.2336
Produce an image of a painting,round-08,0.2573
Produce an image of a painting,round-09,0.2446
Produce an image of a painting,round-09,0.2134
Produce an image of a painting,round-09,0.1891
Produce an image of a painting,round-09,0.2302
Produce an image of a painting,round-09,0.2109
Produce an image of a painting,round-09,0.219
Produce an image of a painting,round-09,0.25
Produce an image of a painting,round-09,0.2603
