prompt name,ID,Result
Image of a tourist attraction,round-02,0.3147
Image of a tourist attraction,round-02,0.327
Image of a tourist attraction,round-02,0.327
Image of a tourist attraction,round-02,0.3337
Image of a tourist attraction,round-02,0.3105
Image of a tourist attraction,round-02,0.3318
Image of a tourist attraction,round-02,0.33
Image of a tourist attraction,round-02,0.322
Image of a tourist attraction,round-03,0.329
Image of a tourist attraction,round-03,0.3525
Image of a tourist attraction,round-03,0.3198
Image of a tourist attraction,round-03,0.3318
Image of a tourist attraction,round-03,0.3357
Image of a tourist attraction,round-03,0.2808
Image of a tourist attraction,round-03,0.3098
Image of a tourist attraction,round-03,0.327
Image of a tourist attraction,round-04,0.2996
Image of a tourist attraction,round-04,0.3064
Image of a tourist attraction,round-04,0.335
Image of a tourist attraction,round-04,0.319
Image of a tourist attraction,round-04,0.2827
Image of a tourist attraction,round-04,0.3162
Image of a tourist attraction,round-04,0.3342
Image of a tourist attraction,round-04,0.322
Image of a tourist attraction,round-05,0.2996
Image of a tourist attraction,round-05,0.3313
Image of a tourist attraction,round-05,0.3315
Image of a tourist attraction,round-05,0.297
Image of a tourist attraction,round-05,0.3276
Image of a tourist attraction,round-05,0.3394
Image of a tourist attraction,round-05,0.3264
Image of a tourist attraction,round-05,0.3105
Image of a tourist attraction,round-06,0.3242
Image of a tourist attraction,round-06,0.321
Image of a tourist attraction,round-06,0.335
Image of a tourist attraction,round-06,0.3132
Image of a tourist attraction,round-06,0.3303
Image of a tourist attraction,round-06,0.3245
Image of a tourist attraction,round-06,0.313
Image of a tourist attraction,round-06,0.3357
Image of a tourist attraction,round-07,0.3228
Image of a tourist attraction,round-07,0.3325
Image of a tourist attraction,round-07,0.2952
Image of a tourist attraction,round-07,0.302
Image of a tourist attraction,round-07,0.3113
Image of a tourist attraction,round-07,0.3108
Image of a tourist attraction,round-07,0.3184
Image of a tourist attraction,round-07,0.332
Image of a tourist attraction,round-08,0.3345
Image of a tourist attraction,round-08,0.3308
Image of a tourist attraction,round-08,0.341
Image of a tourist attraction,round-08,0.294
Image of a tourist attraction,round-08,0.3318
Image of a tourist attraction,round-08,0.3389
Image of a tourist attraction,round-08,0.3003
Image of a tourist attraction,round-08,0.322
Image of a tourist attraction,round-09,0.3406
Image of a tourist attraction,round-09,0.344
Image of a tourist attraction,round-09,0.3235
Image of a tourist attraction,round-09,0.3125
Image of a tourist attraction,round-09,0.3384
Image of a tourist attraction,round-09,0.3147
Image of a tourist attraction,round-09,0.3071
Image of a tourist attraction,round-09,0.3262
Panoramic view of a historic site,round-00,0.257
Panoramic view of a historic site,round-00,0.258
Panoramic view of a historic site,round-00,0.2668
Panoramic view of a historic site,round-00,0.2522
Panoramic view of a historic site,round-00,0.2668
Panoramic view of a historic site,round-00,0.246
Panoramic view of a historic site,round-00,0.2598
Panoramic view of a historic site,round-00,0.2478
Panoramic view of a historic site,round-01,0.2446
Panoramic view of a historic site,round-01,0.2546
Panoramic view of a historic site,round-01,0.2585
Panoramic view of a historic site,round-01,0.2717
Panoramic view of a historic site,round-01,0.2732
Panoramic view of a historic site,round-01,0.261
Panoramic view of a historic site,round-01,0.2554
Panoramic view of a historic site,round-01,0.2417
Panoramic view of a historic site,round-02,0.2651
Panoramic view of a historic site,round-02,0.2546
Panoramic view of a historic site,round-02,0.2708
Panoramic view of a historic site,round-02,0.2705
Panoramic view of a historic site,round-02,0.268
Panoramic view of a historic site,round-02,0.2349
Panoramic view of a historic site,round-02,0.1394
Panoramic view of a historic site,round-02,0.26
Panoramic view of a historic site,round-03,0.267
Panoramic view of a historic site,round-03,0.2505
Panoramic view of a historic site,round-03,0.2517
Panoramic view of a historic site,round-03,0.2388
Panoramic view of a historic site,round-03,0.2603
Panoramic view of a historic site,round-03,0.2585
Panoramic view of a historic site,round-03,0.2612
Panoramic view of a historic site,round-03,0.2612
Panoramic view of a historic site,round-04,0.269
Panoramic view of a historic site,round-04,0.2664
Panoramic view of a historic site,round-04,0.2306
Panoramic view of a historic site,round-04,0.269
Panoramic view of a historic site,round-04,0.2537
Panoramic view of a historic site,round-04,0.2754
Panoramic view of a historic site,round-04,0.269
Panoramic view of a historic site,round-04,0.2605
Panoramic view of a historic site,round-05,0.2673
Panoramic view of a historic site,round-05,0.27
Panoramic view of a historic site,round-05,0.2708
Panoramic view of a historic site,round-05,0.2773
Panoramic view of a historic site,round-05,0.2715
Panoramic view of a historic site,round-05,0.2495
Panoramic view of a historic site,round-05,0.262
Panoramic view of a historic site,round-05,0.271
Panoramic view of a historic site,round-06,0.2605
Panoramic view of a historic site,round-06,0.2603
Panoramic view of a historic site,round-06,0.2607
Panoramic view of a historic site,round-06,0.2556
Panoramic view of a historic site,round-06,0.2449
Panoramic view of a historic site,round-06,0.263
Panoramic view of a historic site,round-06,0.231
Panoramic view of a historic site,round-06,0.268
Panoramic view of a historic site,round-07,0.2544
Panoramic view of a historic site,round-07,0.2742
Panoramic view of a historic site,round-07,0.263
Panoramic view of a historic site,round-07,0.2467
Panoramic view of a historic site,round-07,0.2404
Panoramic view of a historic site,round-07,0.2637
Panoramic view of a historic site,round-07,0.2615
Panoramic view of a historic site,round-07,0.2576
Panoramic view of a historic site,round-08,0.2251
Panoramic view of a historic site,round-08,0.244
Panoramic view of a historic site,round-08,0.255
Panoramic view of a historic site,round-08,0.2458
Panoramic view of a historic site,round-08,0.2695
Panoramic view of a historic site,round-08,0.2386
Panoramic view of a historic site,round-08,0.256
Panoramic view of a historic site,round-08,0.2717
Panoramic view of a historic site,round-09,0.2605
Panoramic view of a historic site,round-09,0.2651
Panoramic view of a historic site,round-09,0.2646
Panoramic view of a historic site,round-09,0.2673
Panoramic view of a historic site,round-09,0.2566
Panoramic view of a historic site,round-09,0.2532
Panoramic view of a historic site,round-09,0.2524
Panoramic view of a historic site,round-09,0.2432
Photo of an architectural heritage site,round-00,0.2605
Photo of an architectural heritage site,round-00,0.2776
Photo of an architectural heritage site,round-00,0.2847
Photo of an architectural heritage site,round-00,0.27
Photo of an architectural heritage site,round-00,0.2664
Photo of an architectural heritage site,round-00,0.2703
Photo of an architectural heritage site,round-00,0.2732
Photo of an architectural heritage site,round-00,0.284
Photo of an architectural heritage site,round-01,0.278
Photo of an architectural heritage site,round-01,0.274
Photo of an architectural heritage site,round-01,0.279
Photo of an architectural heritage site,round-01,0.284
Photo of an architectural heritage site,round-01,0.2546
Photo of an architectural heritage site,round-01,0.288
Photo of an architectural heritage site,round-01,0.2832
Photo of an architectural heritage site,round-01,0.2595
Photo of an architectural heritage site,round-02,0.2795
Photo of an architectural heritage site,round-02,0.2827
Photo of an architectural heritage site,round-02,0.2954
Photo of an architectural heritage site,round-02,0.2659
Photo of an architectural heritage site,round-02,0.2805
Photo of an architectural heritage site,round-02,0.274
Photo of an architectural heritage site,round-02,0.2751
Photo of an architectural heritage site,round-02,0.286
Photo of an architectural heritage site,round-03,0.248
Photo of an architectural heritage site,round-03,0.2764
Photo of an architectural heritage site,round-03,0.2893
Photo of an architectural heritage site,round-03,0.2761
Photo of an architectural heritage site,round-03,0.2715
Photo of an architectural heritage site,round-03,0.2817
Photo of an architectural heritage site,round-03,0.2935
Photo of an architectural heritage site,round-03,0.2793
Photo of an architectural heritage site,round-04,0.2634
Photo of an architectural heritage site,round-04,0.2664
Photo of an architectural heritage site,round-04,0.2876
Photo of an architectural heritage site,round-04,0.2947
Photo of an architectural heritage site,round-04,0.2822
Photo of an architectural heritage site,round-04,0.2695
Photo of an architectural heritage site,round-04,0.2798
Photo of an architectural heritage site,round-04,0.2734
Photo of an architectural heritage site,round-05,0.2617
Photo of an architectural heritage site,round-05,0.261
Photo of an architectural heritage site,round-05,0.2922
Photo of an architectural heritage site,round-05,0.269
Photo of an architectural heritage site,round-05,0.2715
Photo of an architectural heritage site,round-05,0.282
Photo of an architectural heritage site,round-05,0.274
Photo of an architectural heritage site,round-05,0.2876
Photo of an architectural heritage site,round-06,0.2874
Photo of an architectural heritage site,round-06,0.283
Photo of an architectural heritage site,round-06,0.2827
Photo of an architectural heritage site,round-06,0.2961
Photo of an architectural heritage site,round-06,0.2915
Photo of an architectural heritage site,round-06,0.2825
Photo of an architectural heritage site,round-06,0.2908
Photo of an architectural heritage site,round-06,0.2725
Photo of an architectural heritage site,round-07,0.2834
Photo of an architectural heritage site,round-07,0.2778
Photo of an architectural heritage site,round-07,0.2864
Photo of an architectural heritage site,round-07,0.2766
Photo of an architectural heritage site,round-07,0.2593
Photo of an architectural heritage site,round-07,0.301
Photo of an architectural heritage site,round-07,0.2732
Photo of an architectural heritage site,round-07,0.297
Photo of an architectural heritage site,round-08,0.2776
Photo of an architectural heritage site,round-08,0.2876
Photo of an architectural heritage site,round-08,0.2837
Photo of an architectural heritage site,round-08,0.254
Photo of an architectural heritage site,round-08,0.2747
Photo of an architectural heritage site,round-08,0.29
Photo of an architectural heritage site,round-08,0.2832
Photo of an architectural heritage site,round-08,0.2524
Photo of an architectural heritage site,round-09,0.2756
Photo of an architectural heritage site,round-09,0.2698
Photo of an architectural heritage site,round-09,0.2825
Photo of an architectural heritage site,round-09,0.2769
Photo of an architectural heritage site,round-09,0.2676
Photo of an architectural heritage site,round-09,0.283
Photo of an architectural heritage site,round-09,0.2673
Photo of an architectural heritage site,round-09,0.286
