prompt name,ID,Result
Generate a reproduction of a traditional painting,round-07,0.2402
Generate a reproduction of a traditional painting,round-07,0.28
Generate a reproduction of a traditional painting,round-07,0.2325
Generate a reproduction of a traditional painting,round-07,0.2007
Generate a reproduction of a traditional painting,round-07,0.311
Generate a reproduction of a traditional painting,round-07,0.3079
Generate a reproduction of a traditional painting,round-08,0.2109
Generate a reproduction of a traditional painting,round-08,0.3074
Generate a reproduction of a traditional painting,round-08,0.3118
Generate a reproduction of a traditional painting,round-08,0.2512
Generate a reproduction of a traditional painting,round-08,0.2827
Generate a reproduction of a traditional painting,round-08,0.2556
Generate a reproduction of a traditional painting,round-08,0.3044
Generate a reproduction of a traditional painting,round-08,0.3145
Generate a reproduction of a traditional painting,round-09,0.2443
Generate a reproduction of a traditional painting,round-09,0.2512
Generate a reproduction of a traditional painting,round-09,0.2362
Generate a reproduction of a traditional painting,round-09,0.231
Generate a reproduction of a traditional painting,round-09,0.297
Generate a reproduction of a traditional painting,round-09,0.2491
Generate a reproduction of a traditional painting,round-09,0.2654
Generate a reproduction of a traditional painting,round-09,0.2233
High resolution image of a fine art painting,round-00,0.1833
High resolution image of a fine art painting,round-00,0.2266
High resolution image of a fine art painting,round-00,0.2856
High resolution image of a fine art painting,round-00,0.2532
High resolution image of a fine art painting,round-00,0.1821
High resolution image of a fine art painting,round-00,0.2773
High resolution image of a fine art painting,round-00,0.2362
High resolution image of a fine art painting,round-00,0.2135
High resolution image of a fine art painting,round-01,0.2136
High resolution image of a fine art painting,round-01,0.1967
High resolution image of a fine art painting,round-01,0.2191
High resolution image of a fine art painting,round-01,0.279
High resolution image of a fine art painting,round-01,0.2659
High resolution image of a fine art painting,round-01,0.3096
High resolution image of a fine art painting,round-01,0.1997
High resolution image of a fine art painting,round-01,0.272
High resolution image of a fine art painting,round-02,0.261
High resolution image of a fine art painting,round-02,0.2483
High resolution image of a fine art painting,round-02,0.1879
High resolution image of a fine art painting,round-02,0.2299
High resolution image of a fine art painting,round-02,0.316
High resolution image of a fine art painting,round-02,0.2206
High resolution image of a fine art painting,round-02,0.2795
High resolution image of a fine art painting,round-02,0.2361
High resolution image of a fine art painting,round-03,0.236
High resolution image of a fine art painting,round-03,0.2338
High resolution image of a fine art painting,round-03,0.239
High resolution image of a fine art painting,round-03,0.2328
High resolution image of a fine art painting,round-03,0.2834
High resolution image of a fine art painting,round-03,0.2583
High resolution image of a fine art painting,round-03,0.2253
High resolution image of a fine art painting,round-03,0.1912
High resolution image of a fine art painting,round-04,0.1794
High resolution image of a fine art painting,round-04,0.302
High resolution image of a fine art painting,round-04,0.2268
High resolution image of a fine art painting,round-04,0.2115
High resolution image of a fine art painting,round-04,0.2351
High resolution image of a fine art painting,round-04,0.1757
High resolution image of a fine art painting,round-04,0.291
High resolution image of a fine art painting,round-04,0.2964
High resolution image of a fine art painting,round-05,0.1989
High resolution image of a fine art painting,round-05,0.2612
High resolution image of a fine art painting,round-05,0.245
High resolution image of a fine art painting,round-05,0.2449
High resolution image of a fine art painting,round-05,0.2114
High resolution image of a fine art painting,round-05,0.2703
High resolution image of a fine art painting,round-05,0.2173
High resolution image of a fine art painting,round-05,0.2957
High resolution image of a fine art painting,round-06,0.2317
High resolution image of a fine art painting,round-06,0.3225
High resolution image of a fine art painting,round-06,0.2168
High resolution image of a fine art painting,round-06,0.2795
High resolution image of a fine art painting,round-06,0.2732
High resolution image of a fine art painting,round-06,0.2229
High resolution image of a fine art painting,round-06,0.2283
High resolution image of a fine art painting,round-06,0.134
High resolution image of a fine art painting,round-07,0.2499
High resolution image of a fine art painting,round-07,0.2009
High resolution image of a fine art painting,round-07,0.2686
High resolution image of a fine art painting,round-07,0.2878
High resolution image of a fine art painting,round-07,0.2009
High resolution image of a fine art painting,round-07,0.1954
High resolution image of a fine art painting,round-07,0.2266
High resolution image of a fine art painting,round-07,0.2263
High resolution image of a fine art painting,round-08,0.2625
High resolution image of a fine art painting,round-08,0.2788
High resolution image of a fine art painting,round-08,0.3203
High resolution image of a fine art painting,round-08,0.1289
High resolution image of a fine art painting,round-08,0.1289
High resolution image of a fine art painting,round-08,0.2715
High resolution image of a fine art painting,round-08,0.2433
High resolution image of a fine art painting,round-08,0.28
High resolution image of a fine art painting,round-09,0.2527
High resolution image of a fine art painting,round-09,0.2372
High resolution image of a fine art painting,round-09,0.2542
High resolution image of a fine art painting,round-09,0.2883
High resolution image of a fine art painting,round-09,0.2406
High resolution image of a fine art painting,round-09,0.2432
High resolution image of a fine art painting,round-09,0.204
High resolution image of a fine art painting,round-09,0.211
Image of an artwork,round-00,0.2313
Image of an artwork,round-00,0.2008
Image of an artwork,round-00,0.2812
Image of an artwork,round-00,0.2659
Image of an artwork,round-00,0.1877
Image of an artwork,round-00,0.311
Image of an artwork,round-00,0.2335
Image of an artwork,round-00,0.2222
Image of an artwork,round-01,0.2292
Image of an artwork,round-01,0.1796
Image of an artwork,round-01,0.2279
Image of an artwork,round-01,0.2196
Image of an artwork,round-01,0.2499
Image of an artwork,round-01,0.2822
Image of an artwork,round-01,0.2047
Image of an artwork,round-01,0.2427
Image of an artwork,round-02,0.2693
Image of an artwork,round-02,0.2769
Image of an artwork,round-02,0.234
Image of an artwork,round-02,0.2556
Image of an artwork,round-02,0.2256
Image of an artwork,round-02,0.1986
Image of an artwork,round-02,0.2211
Image of an artwork,round-02,0.2196
Image of an artwork,round-03,0.2235
Image of an artwork,round-03,0.2252
Image of an artwork,round-03,0.1896
Image of an artwork,round-03,0.2157
Image of an artwork,round-03,0.2654
Image of an artwork,round-03,0.2505
Image of an artwork,round-03,0.256
Image of an artwork,round-03,0.2325
Image of an artwork,round-04,0.1685
Image of an artwork,round-04,0.3018
Image of an artwork,round-04,0.2441
Image of an artwork,round-04,0.2358
Image of an artwork,round-04,0.267
Image of an artwork,round-04,0.2267
Image of an artwork,round-04,0.2954
Image of an artwork,round-04,0.2673
Image of an artwork,round-05,0.2034
Image of an artwork,round-05,0.2227
Image of an artwork,round-05,0.2352
Image of an artwork,round-05,0.1997
Image of an artwork,round-05,0.2184
Image of an artwork,round-05,0.2625
Image of an artwork,round-05,0.174
Image of an artwork,round-05,0.2192
Image of an artwork,round-06,0.2229
Image of an artwork,round-06,0.223
Image of an artwork,round-06,0.187
Image of an artwork,round-06,0.248
Image of an artwork,round-06,0.27
Image of an artwork,round-06,0.1753
Image of an artwork,round-06,0.2068
Image of an artwork,round-06,0.2101
Image of an artwork,round-07,0.266
Image of an artwork,round-07,0.2324
Image of an artwork,round-07,0.1477
Image of an artwork,round-07,0.1477
Image of an artwork,round-07,0.1976
Image of an artwork,round-07,0.2018
Image of an artwork,round-07,0.2625
Image of an artwork,round-07,0.2566
Image of an artwork,round-08,0.1993
Image of an artwork,round-08,0.2296
Image of an artwork,round-08,0.2803
Image of an artwork,round-08,0.2352
Image of an artwork,round-08,0.2227
Image of an artwork,round-08,0.2568
Image of an artwork,round-08,0.2505
Image of an artwork,round-08,0.238
Image of an artwork,round-09,0.2281
Image of an artwork,round-09,0.2413
Image of an artwork,round-09,0.2532
Image of an artwork,round-09,0.2185
Image of an artwork,round-09,0.2258
Image of an artwork,round-09,0.2544
Image of an artwork,round-09,0.2045
Image of an artwork,round-09,0.1989
Produce an image of a painting,round-00,0.2211
Produce an image of a painting,round-00,0.2515
Produce an image of a painting,round-00,0.1274
Produce an image of a painting,round-00,0.2546
Produce an image of a painting,round-00,0.1835
Produce an image of a painting,round-00,0.2463
Produce an image of a painting,round-00,0.2222
Produce an image of a painting,round-00,0.2117
Produce an image of a painting,round-01,0.2478
Produce an image of a painting,round-01,0.2065
Produce an image of a painting,round-01,0.2563
Produce an image of a painting,round-01,0.2668
Produce an image of a painting,round-01,0.264
Produce an image of a painting,round-01,0.3044
Produce an image of a painting,round-01,0.2172
Produce an image of a painting,round-01,0.2778
Produce an image of a painting,round-02,0.257
Produce an image of a painting,round-02,0.2493
Produce an image of a painting,round-02,0.2157
Produce an image of a painting,round-02,0.2465
Produce an image of a painting,round-02,0.2827
Produce an image of a painting,round-02,0.2146
Produce an image of a painting,round-02,0.2468
Produce an image of a painting,round-02,0.2357
Produce an image of a painting,round-03,0.2798
Produce an image of a painting,round-03,0.2306
Produce an image of a painting,round-03,0.214
Produce an image of a painting,round-03,0.2495
Produce an image of a painting,round-03,0.2786
Produce an image of a painting,round-03,0.2693
Produce an image of a painting,round-03,0.2542
Produce an image of a painting,round-03,0.2417
Produce an image of a painting,round-04,0.2358
Produce an image of a painting,round-04,0.2744
Produce an image of a painting,round-04,0.252
Produce an image of a painting,round-04,0.2068
Produce an image of a painting,round-04,0.2433
Produce an image of a painting,round-04,0.2786
Produce an image of a painting,round-04,0.2339
Produce an image of a painting,round-04,0.2642
Produce an image of a painting,round-05,0.2234
Produce an image of a painting,round-05,0.2479
Produce an image of a painting,round-05,0.247
Produce an image of a painting,round-05,0.2281
Produce an image of a painting,round-05,0.1274
Produce an image of a painting,round-05,0.2512
Produce an image of a painting,round-05,0.2188
Produce an image of a painting,round-05,0.2773
Produce an image of a painting,round-06,0.1846
Produce an image of a painting,round-06,0.2448
Produce an image of a painting,round-06,0.2106
Produce an image of a painting,round-06,0.2876
Produce an image of a painting,round-06,0.243
Produce an image of a painting,round-06,0.2559
Produce an image of a painting,round-06,0.2617
Produce an image of a painting,round-06,0.1992
Produce an image of a painting,round-07,0.2546
Produce an image of a painting,round-07,0.2211
Produce an image of a painting,round-07,0.2502
Produce an image of a painting,round-07,0.2332
Produce an image of a painting,round-07,0.2429
Produce an image of a painting,round-07,0.2172
Produce an image of a painting,round-07,0.2583
Produce an image of a painting,round-07,0.2397
Produce an image of a painting,round-08,0.2505
Produce an image of a painting,round-08,0.2737
Produce an image of a painting,round-08,0.2405
Produce an image of a painting,round-08,0.251
Produce an image of a painting,round-08,0.278
Produce an image of a painting,round-08,0.2683
Produce an image of a painting,round-08,0.2412
Produce an image of a painting,round-08,0.2769
Produce an image of a painting,round-09,0.2136
Produce an image of a painting,round-09,0.2893
Produce an image of a painting,round-09,0.2659
Produce an image of a painting,round-09,0.2456
Produce an image of a painting,round-09,0.2385
Produce an image of a painting,round-09,0.2676
Produce an image of a painting,round-09,0.228
Produce an image of a painting,round-09,0.1731
