prompt name,ID,Result
Create a photo of traditional cultural wear,round-06,0.25
Create a photo of traditional cultural wear,round-06,0.3005
Create a photo of traditional cultural wear,round-07,0.2396
Create a photo of traditional cultural wear,round-07,0.2915
Create a photo of traditional cultural wear,round-07,0.2822
Create a photo of traditional cultural wear,round-07,0.251
Create a photo of traditional cultural wear,round-07,0.2319
Create a photo of traditional cultural wear,round-07,0.2646
Create a photo of traditional cultural wear,round-07,0.3013
Create a photo of traditional cultural wear,round-07,0.2908
Create a photo of traditional cultural wear,round-08,0.122
Create a photo of traditional cultural wear,round-08,0.2676
Create a photo of traditional cultural wear,round-08,0.2432
Create a photo of traditional cultural wear,round-08,0.12085
Create a photo of traditional cultural wear,round-08,0.1209
Create a photo of traditional cultural wear,round-08,0.269
Create a photo of traditional cultural wear,round-08,0.313
Create a photo of traditional cultural wear,round-08,0.2585
Create a photo of traditional cultural wear,round-09,0.2473
Create a photo of traditional cultural wear,round-09,0.298
Create a photo of traditional cultural wear,round-09,0.2485
Create a photo of traditional cultural wear,round-09,0.2585
Create a photo of traditional cultural wear,round-09,0.272
Create a photo of traditional cultural wear,round-09,0.2484
Create a photo of traditional cultural wear,round-09,0.2433
Create a photo of traditional cultural wear,round-09,0.1209
Generate an image of traditional garments,round-00,0.291
Generate an image of traditional garments,round-00,0.2242
Generate an image of traditional garments,round-00,0.223
Generate an image of traditional garments,round-00,0.248
Generate an image of traditional garments,round-00,0.2551
Generate an image of traditional garments,round-00,0.2273
Generate an image of traditional garments,round-00,0.2583
Generate an image of traditional garments,round-00,0.2751
Generate an image of traditional garments,round-01,0.1923
Generate an image of traditional garments,round-01,0.2319
Generate an image of traditional garments,round-01,0.2866
Generate an image of traditional garments,round-01,0.269
Generate an image of traditional garments,round-01,0.2722
Generate an image of traditional garments,round-01,0.2976
Generate an image of traditional garments,round-01,0.185
Generate an image of traditional garments,round-01,0.2773
Generate an image of traditional garments,round-02,0.2583
Generate an image of traditional garments,round-02,0.2534
Generate an image of traditional garments,round-02,0.272
Generate an image of traditional garments,round-02,0.2664
Generate an image of traditional garments,round-02,0.2837
Generate an image of traditional garments,round-02,0.2091
Generate an image of traditional garments,round-02,0.241
Generate an image of traditional garments,round-02,0.2384
Generate an image of traditional garments,round-03,0.2329
Generate an image of traditional garments,round-03,0.2627
Generate an image of traditional garments,round-03,0.2155
Generate an image of traditional garments,round-03,0.2625
Generate an image of traditional garments,round-03,0.25
Generate an image of traditional garments,round-03,0.284
Generate an image of traditional garments,round-03,0.2054
Generate an image of traditional garments,round-03,0.2708
Generate an image of traditional garments,round-04,0.1731
Generate an image of traditional garments,round-04,0.2942
Generate an image of traditional garments,round-04,0.2374
Generate an image of traditional garments,round-04,0.2457
Generate an image of traditional garments,round-04,0.2544
Generate an image of traditional garments,round-04,0.2416
Generate an image of traditional garments,round-04,0.2607
Generate an image of traditional garments,round-04,0.2593
Generate an image of traditional garments,round-05,0.2246
Generate an image of traditional garments,round-05,0.2693
Generate an image of traditional garments,round-05,0.2568
Generate an image of traditional garments,round-05,0.2546
Generate an image of traditional garments,round-05,0.2489
Generate an image of traditional garments,round-05,0.2542
Generate an image of traditional garments,round-05,0.2197
Generate an image of traditional garments,round-05,0.2576
Generate an image of traditional garments,round-06,0.2656
Generate an image of traditional garments,round-06,0.2927
Generate an image of traditional garments,round-06,0.2435
Generate an image of traditional garments,round-06,0.2886
Generate an image of traditional garments,round-06,0.2179
Generate an image of traditional garments,round-06,0.2251
Generate an image of traditional garments,round-06,0.2338
Generate an image of traditional garments,round-06,0.167
Generate an image of traditional garments,round-07,0.2386
Generate an image of traditional garments,round-07,0.2905
Generate an image of traditional garments,round-07,0.272
Generate an image of traditional garments,round-07,0.2664
Generate an image of traditional garments,round-07,0.2627
Generate an image of traditional garments,round-07,0.2595
Generate an image of traditional garments,round-07,0.2415
Generate an image of traditional garments,round-07,0.2573
Generate an image of traditional garments,round-08,0.2732
Generate an image of traditional garments,round-08,0.2678
Generate an image of traditional garments,round-08,0.2446
Generate an image of traditional garments,round-08,0.2334
Generate an image of traditional garments,round-08,0.2588
Generate an image of traditional garments,round-08,0.2468
Generate an image of traditional garments,round-08,0.2512
Generate an image of traditional garments,round-08,0.2405
Generate an image of traditional garments,round-09,0.2388
Generate an image of traditional garments,round-09,0.2607
Generate an image of traditional garments,round-09,0.2091
Generate an image of traditional garments,round-09,0.2556
Generate an image of traditional garments,round-09,0.255
Generate an image of traditional garments,round-09,0.2318
Generate an image of traditional garments,round-09,0.2712
Generate an image of traditional garments,round-09,0.223
High quality picture of ethnic wear,round-00,0.2878
High quality picture of ethnic wear,round-00,0.2484
High quality picture of ethnic wear,round-00,0.3008
High quality picture of ethnic wear,round-00,0.2241
High quality picture of ethnic wear,round-00,0.2593
High quality picture of ethnic wear,round-00,0.2893
High quality picture of ethnic wear,round-00,0.2603
High quality picture of ethnic wear,round-00,0.2876
High quality picture of ethnic wear,round-01,0.3105
High quality picture of ethnic wear,round-01,0.2764
High quality picture of ethnic wear,round-01,0.2864
High quality picture of ethnic wear,round-01,0.2467
High quality picture of ethnic wear,round-01,0.2286
High quality picture of ethnic wear,round-01,0.2988
High quality picture of ethnic wear,round-01,0.2496
High quality picture of ethnic wear,round-01,0.2664
High quality picture of ethnic wear,round-02,0.255
High quality picture of ethnic wear,round-02,0.2637
High quality picture of ethnic wear,round-02,0.2338
High quality picture of ethnic wear,round-02,0.2401
High quality picture of ethnic wear,round-02,0.3074
High quality picture of ethnic wear,round-02,0.2412
High quality picture of ethnic wear,round-02,0.2396
High quality picture of ethnic wear,round-02,0.2756
High quality picture of ethnic wear,round-03,0.2703
High quality picture of ethnic wear,round-03,0.2646
High quality picture of ethnic wear,round-03,0.2903
High quality picture of ethnic wear,round-03,0.284
High quality picture of ethnic wear,round-03,0.2788
High quality picture of ethnic wear,round-03,0.2817
High quality picture of ethnic wear,round-03,0.2551
High quality picture of ethnic wear,round-03,0.2961
High quality picture of ethnic wear,round-04,0.262
High quality picture of ethnic wear,round-04,0.3027
High quality picture of ethnic wear,round-04,0.259
High quality picture of ethnic wear,round-04,0.2273
High quality picture of ethnic wear,round-04,0.303
High quality picture of ethnic wear,round-04,0.2944
High quality picture of ethnic wear,round-04,0.2754
High quality picture of ethnic wear,round-04,0.3147
High quality picture of ethnic wear,round-05,0.2505
High quality picture of ethnic wear,round-05,0.2913
High quality picture of ethnic wear,round-05,0.267
High quality picture of ethnic wear,round-05,0.2666
High quality picture of ethnic wear,round-05,0.2214
High quality picture of ethnic wear,round-05,0.2673
High quality picture of ethnic wear,round-05,0.264
High quality picture of ethnic wear,round-05,0.2734
High quality picture of ethnic wear,round-06,0.2898
High quality picture of ethnic wear,round-06,0.31
High quality picture of ethnic wear,round-06,0.2449
High quality picture of ethnic wear,round-06,0.2952
High quality picture of ethnic wear,round-06,0.2466
High quality picture of ethnic wear,round-06,0.2412
High quality picture of ethnic wear,round-06,0.2249
High quality picture of ethnic wear,round-06,0.2583
High quality picture of ethnic wear,round-07,0.2314
High quality picture of ethnic wear,round-07,0.2786
High quality picture of ethnic wear,round-07,0.277
High quality picture of ethnic wear,round-07,0.2625
High quality picture of ethnic wear,round-07,0.2466
High quality picture of ethnic wear,round-07,0.2803
High quality picture of ethnic wear,round-07,0.2969
High quality picture of ethnic wear,round-07,0.2983
High quality picture of ethnic wear,round-08,0.2505
High quality picture of ethnic wear,round-08,0.2379
High quality picture of ethnic wear,round-08,0.255
High quality picture of ethnic wear,round-08,0.2089
High quality picture of ethnic wear,round-08,0.2281
High quality picture of ethnic wear,round-08,0.2361
High quality picture of ethnic wear,round-08,0.3135
High quality picture of ethnic wear,round-08,0.2764
High quality picture of ethnic wear,round-09,0.2092
High quality picture of ethnic wear,round-09,0.2174
High quality picture of ethnic wear,round-09,0.2288
High quality picture of ethnic wear,round-09,0.2637
High quality picture of ethnic wear,round-09,0.133
High quality picture of ethnic wear,round-09,0.1252
High quality picture of ethnic wear,round-09,0.133
High quality picture of ethnic wear,round-09,0.1643
Image of traditional clothing,round-00,0.3113
Image of traditional clothing,round-00,0.2412
Image of traditional clothing,round-00,0.3313
Image of traditional clothing,round-00,0.331
Image of traditional clothing,round-00,0.2015
Image of traditional clothing,round-00,0.1384
Image of traditional clothing,round-00,0.2644
Image of traditional clothing,round-00,0.2703
Image of traditional clothing,round-01,0.296
Image of traditional clothing,round-01,0.2805
Image of traditional clothing,round-01,0.2754
Image of traditional clothing,round-01,0.3184
Image of traditional clothing,round-01,0.277
Image of traditional clothing,round-01,0.3303
Image of traditional clothing,round-01,0.2876
Image of traditional clothing,round-01,0.33
Image of traditional clothing,round-02,0.3086
Image of traditional clothing,round-02,0.271
Image of traditional clothing,round-02,0.2651
Image of traditional clothing,round-02,0.2625
Image of traditional clothing,round-02,0.1384
Image of traditional clothing,round-02,0.287
Image of traditional clothing,round-02,0.3018
Image of traditional clothing,round-02,0.1384
Image of traditional clothing,round-03,0.3013
Image of traditional clothing,round-03,0.2847
Image of traditional clothing,round-03,0.2379
Image of traditional clothing,round-03,0.335
Image of traditional clothing,round-03,0.2666
Image of traditional clothing,round-03,0.295
Image of traditional clothing,round-03,0.2969
Image of traditional clothing,round-03,0.2957
Image of traditional clothing,round-04,0.2827
Image of traditional clothing,round-04,0.3298
Image of traditional clothing,round-04,0.2644
Image of traditional clothing,round-04,0.257
Image of traditional clothing,round-04,0.3357
Image of traditional clothing,round-04,0.299
Image of traditional clothing,round-04,0.3088
Image of traditional clothing,round-04,0.306
Image of traditional clothing,round-05,0.267
Image of traditional clothing,round-05,0.2705
Image of traditional clothing,round-05,0.2712
Image of traditional clothing,round-05,0.306
Image of traditional clothing,round-05,0.2532
Image of traditional clothing,round-05,0.3062
Image of traditional clothing,round-05,0.2461
Image of traditional clothing,round-05,0.2876
Image of traditional clothing,round-06,0.3323
Image of traditional clothing,round-06,0.3142
Image of traditional clothing,round-06,0.2732
Image of traditional clothing,round-06,0.319
Image of traditional clothing,round-06,0.2876
Image of traditional clothing,round-06,0.3293
Image of traditional clothing,round-06,0.2316
Image of traditional clothing,round-06,0.2947
Image of traditional clothing,round-07,0.265
Image of traditional clothing,round-07,0.3298
Image of traditional clothing,round-07,0.297
Image of traditional clothing,round-07,0.2822
Image of traditional clothing,round-07,0.2524
Image of traditional clothing,round-07,0.308
Image of traditional clothing,round-07,0.3228
Image of traditional clothing,round-07,0.3213
Image of traditional clothing,round-08,0.263
Image of traditional clothing,round-08,0.2869
Image of traditional clothing,round-08,0.1255
Image of traditional clothing,round-08,0.3135
Image of traditional clothing,round-08,0.277
Image of traditional clothing,round-08,0.2983
Image of traditional clothing,round-08,0.3347
Image of traditional clothing,round-08,0.3237
Image of traditional clothing,round-09,0.2822
Image of traditional clothing,round-09,0.2737
Image of traditional clothing,round-09,0.278
Image of traditional clothing,round-09,0.2908
Image of traditional clothing,round-09,0.287
Image of traditional clothing,round-09,0.274
Image of traditional clothing,round-09,0.2715
Image of traditional clothing,round-09,0.2411
Photo of cultural attire,round-00,0.2798
Photo of cultural attire,round-00,0.2693
Photo of cultural attire,round-00,0.287
Photo of cultural attire,round-00,0.253
Photo of cultural attire,round-00,0.266
Photo of cultural attire,round-00,0.2878
Photo of cultural attire,round-00,0.2656
Photo of cultural attire,round-00,0.2769
Photo of cultural attire,round-01,0.1321
Photo of cultural attire,round-01,0.2715
Photo of cultural attire,round-01,0.287
Photo of cultural attire,round-01,0.2634
Photo of cultural attire,round-01,0.2908
Photo of cultural attire,round-01,0.328
Photo of cultural attire,round-01,0.2673
Photo of cultural attire,round-01,0.2864
Photo of cultural attire,round-02,0.2961
Photo of cultural attire,round-02,0.3184
Photo of cultural attire,round-02,0.2688
Photo of cultural attire,round-02,0.2668
Photo of cultural attire,round-02,0.1321
Photo of cultural attire,round-02,0.2632
Photo of cultural attire,round-02,0.251
Photo of cultural attire,round-02,0.3015
Photo of cultural attire,round-03,0.2844
Photo of cultural attire,round-03,0.2659
Photo of cultural attire,round-03,0.276
Photo of cultural attire,round-03,0.2883
Photo of cultural attire,round-03,0.283
Photo of cultural attire,round-03,0.3145
Photo of cultural attire,round-03,0.2664
Photo of cultural attire,round-03,0.2708
Photo of cultural attire,round-04,0.2808
Photo of cultural attire,round-04,0.2988
Photo of cultural attire,round-04,0.2793
Photo of cultural attire,round-04,0.2181
Photo of cultural attire,round-04,0.315
Photo of cultural attire,round-04,0.297
Photo of cultural attire,round-04,0.299
Photo of cultural attire,round-04,0.2795
Photo of cultural attire,round-05,0.2812
Photo of cultural attire,round-05,0.2708
Photo of cultural attire,round-05,0.2576
Photo of cultural attire,round-05,0.253
Photo of cultural attire,round-05,0.2537
Photo of cultural attire,round-05,0.316
Photo of cultural attire,round-05,0.2764
Photo of cultural attire,round-05,0.287
Photo of cultural attire,round-06,0.3164
Photo of cultural attire,round-06,0.317
Photo of cultural attire,round-06,0.279
Photo of cultural attire,round-06,0.281
Photo of cultural attire,round-06,0.293
Photo of cultural attire,round-06,0.2854
Photo of cultural attire,round-06,0.2717
Photo of cultural attire,round-06,0.2612
Photo of cultural attire,round-07,0.256
Photo of cultural attire,round-07,0.2886
Photo of cultural attire,round-07,0.271
Photo of cultural attire,round-07,0.2542
Photo of cultural attire,round-07,0.2527
Photo of cultural attire,round-07,0.286
Photo of cultural attire,round-07,0.314
Photo of cultural attire,round-07,0.2742
Photo of cultural attire,round-08,0.254
Photo of cultural attire,round-08,0.2288
Photo of cultural attire,round-08,0.258
Photo of cultural attire,round-08,0.2869
Photo of cultural attire,round-08,0.2832
Photo of cultural attire,round-08,0.2651
Photo of cultural attire,round-08,0.3154
Photo of cultural attire,round-08,0.2974
Photo of cultural attire,round-09,0.2988
Photo of cultural attire,round-09,0.2482
Photo of cultural attire,round-09,0.2434
Photo of cultural attire,round-09,0.295
Photo of cultural attire,round-09,0.225
Photo of cultural attire,round-09,0.2866
Photo of cultural attire,round-09,0.2815
Photo of cultural attire,round-09,0.2278
