prompt name,ID,Result
Create an image showing local cultural painting,round-07,0.3098
Create an image showing local cultural painting,round-07,0.2908
Create an image showing local cultural painting,round-08,0.2908
Generate a reproduction of a traditional painting,round-00,0.3086
Generate a reproduction of a traditional painting,round-00,0.292
Generate a reproduction of a traditional painting,round-00,0.2319
Generate a reproduction of a traditional painting,round-00,0.2878
Generate a reproduction of a traditional painting,round-00,0.3032
Generate a reproduction of a traditional painting,round-00,0.3142
Generate a reproduction of a traditional painting,round-00,0.2742
Generate a reproduction of a traditional painting,round-00,0.2678
Generate a reproduction of a traditional painting,round-01,0.2524
Generate a reproduction of a traditional painting,round-01,0.2878
Generate a reproduction of a traditional painting,round-01,0.3293
Generate a reproduction of a traditional painting,round-01,0.282
Generate a reproduction of a traditional painting,round-01,0.3267
Generate a reproduction of a traditional painting,round-01,0.2993
Generate a reproduction of a traditional painting,round-01,0.2385
Generate a reproduction of a traditional painting,round-01,0.2137
Generate a reproduction of a traditional painting,round-02,0.3171
Generate a reproduction of a traditional painting,round-02,0.2544
Generate a reproduction of a traditional painting,round-02,0.3027
Generate a reproduction of a traditional painting,round-02,0.3013
Generate a reproduction of a traditional painting,round-02,0.2952
Generate a reproduction of a traditional painting,round-02,0.324
Generate a reproduction of a traditional painting,round-02,0.3127
Generate a reproduction of a traditional painting,round-02,0.249
Generate a reproduction of a traditional painting,round-03,0.2715
Generate a reproduction of a traditional painting,round-03,0.3044
Generate a reproduction of a traditional painting,round-03,0.2969
Generate a reproduction of a traditional painting,round-03,0.2678
Generate a reproduction of a traditional painting,round-03,0.2942
Generate a reproduction of a traditional painting,round-03,0.321
Generate a reproduction of a traditional painting,round-03,0.2712
Generate a reproduction of a traditional painting,round-03,0.3086
Generate a reproduction of a traditional painting,round-04,0.2947
Generate a reproduction of a traditional painting,round-04,0.2203
Generate a reproduction of a traditional painting,round-04,0.2452
Generate a reproduction of a traditional painting,round-04,0.3113
Generate a reproduction of a traditional painting,round-04,0.31
Generate a reproduction of a traditional painting,round-04,0.3232
Generate a reproduction of a traditional painting,round-04,0.3152
Generate a reproduction of a traditional painting,round-04,0.35
Generate a reproduction of a traditional painting,round-05,0.2588
Generate a reproduction of a traditional painting,round-05,0.2898
Generate a reproduction of a traditional painting,round-05,0.3042
Generate a reproduction of a traditional painting,round-05,0.316
Generate a reproduction of a traditional painting,round-05,0.3206
Generate a reproduction of a traditional painting,round-05,0.2905
Generate a reproduction of a traditional painting,round-05,0.2974
Generate a reproduction of a traditional painting,round-05,0.2563
Generate a reproduction of a traditional painting,round-06,0.2462
Generate a reproduction of a traditional painting,round-06,0.2944
Generate a reproduction of a traditional painting,round-06,0.2683
Generate a reproduction of a traditional painting,round-06,0.333
Generate a reproduction of a traditional painting,round-06,0.2603
Generate a reproduction of a traditional painting,round-06,0.2788
Generate a reproduction of a traditional painting,round-06,0.2922
Generate a reproduction of a traditional painting,round-06,0.3015
Generate a reproduction of a traditional painting,round-07,0.2986
Generate a reproduction of a traditional painting,round-07,0.321
Generate a reproduction of a traditional painting,round-07,0.2637
Generate a reproduction of a traditional painting,round-07,0.2644
Generate a reproduction of a traditional painting,round-07,0.288
Generate a reproduction of a traditional painting,round-07,0.2595
Generate a reproduction of a traditional painting,round-07,0.3047
Generate a reproduction of a traditional painting,round-07,0.2693
Generate a reproduction of a traditional painting,round-08,0.3162
Generate a reproduction of a traditional painting,round-08,0.2932
Generate a reproduction of a traditional painting,round-08,0.2467
Generate a reproduction of a traditional painting,round-08,0.318
Generate a reproduction of a traditional painting,round-08,0.2976
Generate a reproduction of a traditional painting,round-08,0.2969
Generate a reproduction of a traditional painting,round-08,0.2732
Generate a reproduction of a traditional painting,round-08,0.2969
Generate a reproduction of a traditional painting,round-09,0.2607
Generate a reproduction of a traditional painting,round-09,0.2876
Generate a reproduction of a traditional painting,round-09,0.2668
Generate a reproduction of a traditional painting,round-09,0.293
Generate a reproduction of a traditional painting,round-09,0.2551
Generate a reproduction of a traditional painting,round-09,0.2637
Generate a reproduction of a traditional painting,round-09,0.2932
Generate a reproduction of a traditional painting,round-09,0.2935
High resolution image of a fine art painting,round-00,0.2524
High resolution image of a fine art painting,round-00,0.2737
High resolution image of a fine art painting,round-00,0.2365
High resolution image of a fine art painting,round-00,0.277
High resolution image of a fine art painting,round-00,0.2223
High resolution image of a fine art painting,round-00,0.2593
High resolution image of a fine art painting,round-00,0.269
High resolution image of a fine art painting,round-00,0.2637
High resolution image of a fine art painting,round-01,0.2742
High resolution image of a fine art painting,round-01,0.2764
High resolution image of a fine art painting,round-01,0.308
High resolution image of a fine art painting,round-01,0.25
High resolution image of a fine art painting,round-01,0.2688
High resolution image of a fine art painting,round-01,0.261
High resolution image of a fine art painting,round-01,0.2573
High resolution image of a fine art painting,round-01,0.2477
High resolution image of a fine art painting,round-02,0.261
High resolution image of a fine art painting,round-02,0.2578
High resolution image of a fine art painting,round-02,0.2822
High resolution image of a fine art painting,round-02,0.2886
High resolution image of a fine art painting,round-02,0.2644
High resolution image of a fine art painting,round-02,0.2524
High resolution image of a fine art painting,round-02,0.2793
High resolution image of a fine art painting,round-02,0.253
High resolution image of a fine art painting,round-03,0.2573
High resolution image of a fine art painting,round-03,0.281
High resolution image of a fine art painting,round-03,0.3066
High resolution image of a fine art painting,round-03,0.271
High resolution image of a fine art painting,round-03,0.2241
High resolution image of a fine art painting,round-03,0.2898
High resolution image of a fine art painting,round-03,0.2437
High resolution image of a fine art painting,round-03,0.2646
High resolution image of a fine art painting,round-04,0.2817
High resolution image of a fine art painting,round-04,0.1289
High resolution image of a fine art painting,round-04,0.1289
High resolution image of a fine art painting,round-04,0.2318
High resolution image of a fine art painting,round-04,0.2866
High resolution image of a fine art painting,round-04,0.271
High resolution image of a fine art painting,round-04,0.2266
High resolution image of a fine art painting,round-04,0.3003
High resolution image of a fine art painting,round-05,0.253
High resolution image of a fine art painting,round-05,0.2722
High resolution image of a fine art painting,round-05,0.2883
High resolution image of a fine art painting,round-05,0.296
High resolution image of a fine art painting,round-05,0.251
High resolution image of a fine art painting,round-05,0.2756
High resolution image of a fine art painting,round-05,0.2551
High resolution image of a fine art painting,round-05,0.2666
High resolution image of a fine art painting,round-06,0.2944
High resolution image of a fine art painting,round-06,0.267
High resolution image of a fine art painting,round-06,0.266
High resolution image of a fine art painting,round-06,0.2703
High resolution image of a fine art painting,round-06,0.2505
High resolution image of a fine art painting,round-06,0.2607
High resolution image of a fine art painting,round-06,0.2764
High resolution image of a fine art painting,round-06,0.2776
High resolution image of a fine art painting,round-07,0.276
High resolution image of a fine art painting,round-07,0.2515
High resolution image of a fine art painting,round-07,0.2615
High resolution image of a fine art painting,round-07,0.244
High resolution image of a fine art painting,round-07,0.2827
High resolution image of a fine art painting,round-07,0.2837
High resolution image of a fine art painting,round-07,0.2524
High resolution image of a fine art painting,round-07,0.2439
High resolution image of a fine art painting,round-08,0.2888
High resolution image of a fine art painting,round-08,0.2578
High resolution image of a fine art painting,round-08,0.2695
High resolution image of a fine art painting,round-08,0.2896
High resolution image of a fine art painting,round-08,0.2896
High resolution image of a fine art painting,round-08,0.2776
High resolution image of a fine art painting,round-08,0.2542
High resolution image of a fine art painting,round-08,0.2522
High resolution image of a fine art painting,round-09,0.266
High resolution image of a fine art painting,round-09,0.2291
High resolution image of a fine art painting,round-09,0.2067
High resolution image of a fine art painting,round-09,0.2783
High resolution image of a fine art painting,round-09,0.2578
High resolution image of a fine art painting,round-09,0.2603
High resolution image of a fine art painting,round-09,0.2515
High resolution image of a fine art painting,round-09,0.254
Image of an artwork,round-00,0.2479
Image of an artwork,round-00,0.271
Image of an artwork,round-00,0.2742
Image of an artwork,round-00,0.2617
Image of an artwork,round-00,0.2091
Image of an artwork,round-00,0.2435
Image of an artwork,round-00,0.1952
Image of an artwork,round-00,0.2148
Image of an artwork,round-01,0.2134
Image of an artwork,round-01,0.2052
Image of an artwork,round-01,0.1477
Image of an artwork,round-01,0.2059
Image of an artwork,round-01,0.2615
Image of an artwork,round-01,0.2512
Image of an artwork,round-01,0.1611
Image of an artwork,round-01,0.1871
Image of an artwork,round-02,0.2532
Image of an artwork,round-02,0.234
Image of an artwork,round-02,0.2778
Image of an artwork,round-02,0.2128
Image of an artwork,round-02,0.2554
Image of an artwork,round-02,0.2098
Image of an artwork,round-02,0.2306
Image of an artwork,round-02,0.2102
Image of an artwork,round-03,0.2505
Image of an artwork,round-03,0.2324
Image of an artwork,round-03,0.2883
Image of an artwork,round-03,0.1986
Image of an artwork,round-03,0.255
Image of an artwork,round-03,0.2695
Image of an artwork,round-03,0.2235
Image of an artwork,round-03,0.2808
Image of an artwork,round-04,0.265
Image of an artwork,round-04,0.1807
Image of an artwork,round-04,0.2019
Image of an artwork,round-04,0.258
Image of an artwork,round-04,0.211
Image of an artwork,round-04,0.2471
Image of an artwork,round-04,0.2622
Image of an artwork,round-04,0.268
Image of an artwork,round-05,0.251
Image of an artwork,round-05,0.2751
Image of an artwork,round-05,0.2717
Image of an artwork,round-05,0.2598
Image of an artwork,round-05,0.254
Image of an artwork,round-05,0.1984
Image of an artwork,round-05,0.2432
Image of an artwork,round-05,0.278
Image of an artwork,round-06,0.1873
Image of an artwork,round-06,0.199
Image of an artwork,round-06,0.2605
Image of an artwork,round-06,0.2261
Image of an artwork,round-06,0.2067
Image of an artwork,round-06,0.2698
Image of an artwork,round-06,0.214
Image of an artwork,round-06,0.2424
Image of an artwork,round-07,0.2585
Image of an artwork,round-07,0.2363
Image of an artwork,round-07,0.2142
Image of an artwork,round-07,0.2034
Image of an artwork,round-07,0.2002
Image of an artwork,round-07,0.1876
Image of an artwork,round-07,0.1476
Image of an artwork,round-07,0.2373
Image of an artwork,round-08,0.2312
Image of an artwork,round-08,0.264
Image of an artwork,round-08,0.2189
Image of an artwork,round-08,0.2927
Image of an artwork,round-08,0.2352
Image of an artwork,round-08,0.277
Image of an artwork,round-08,0.2625
Image of an artwork,round-08,0.2144
Image of an artwork,round-09,0.2498
Image of an artwork,round-09,0.2336
Image of an artwork,round-09,0.2109
Image of an artwork,round-09,0.2737
Image of an artwork,round-09,0.2585
Image of an artwork,round-09,0.2457
Image of an artwork,round-09,0.2854
Image of an artwork,round-09,0.253
Produce an image of a painting,round-00,0.3018
Produce an image of a painting,round-00,0.2998
Produce an image of a painting,round-00,0.207
Produce an image of a painting,round-00,0.2861
Produce an image of a painting,round-00,0.2527
Produce an image of a painting,round-00,0.2925
Produce an image of a painting,round-00,0.1404
Produce an image of a painting,round-00,0.2622
Produce an image of a painting,round-01,0.2812
Produce an image of a painting,round-01,0.2942
Produce an image of a painting,round-01,0.2688
Produce an image of a painting,round-01,0.2764
Produce an image of a painting,round-01,0.2861
Produce an image of a painting,round-01,0.2708
Produce an image of a painting,round-01,0.2235
Produce an image of a painting,round-01,0.2231
Produce an image of a painting,round-02,0.2935
Produce an image of a painting,round-02,0.2834
Produce an image of a painting,round-02,0.2998
Produce an image of a painting,round-02,0.2695
Produce an image of a painting,round-02,0.273
Produce an image of a painting,round-02,0.1274
Produce an image of a painting,round-02,0.2761
Produce an image of a painting,round-02,0.2964
Produce an image of a painting,round-03,0.1274
Produce an image of a painting,round-03,0.2578
Produce an image of a painting,round-03,0.26
Produce an image of a painting,round-03,0.2418
Produce an image of a painting,round-03,0.266
Produce an image of a painting,round-03,0.2832
Produce an image of a painting,round-03,0.2634
Produce an image of a painting,round-03,0.2847
Produce an image of a painting,round-04,0.2502
Produce an image of a painting,round-04,0.264
Produce an image of a painting,round-04,0.254
Produce an image of a painting,round-04,0.2812
Produce an image of a painting,round-04,0.2976
Produce an image of a painting,round-04,0.2617
Produce an image of a painting,round-04,0.2893
Produce an image of a painting,round-04,0.2888
Produce an image of a painting,round-05,0.2756
Produce an image of a painting,round-05,0.254
Produce an image of a painting,round-05,0.2908
Produce an image of a painting,round-05,0.2678
Produce an image of a painting,round-05,0.2583
Produce an image of a painting,round-05,0.2756
Produce an image of a painting,round-05,0.266
Produce an image of a painting,round-05,0.2803
Produce an image of a painting,round-06,0.254
Produce an image of a painting,round-06,0.2957
Produce an image of a painting,round-06,0.2083
Produce an image of a painting,round-06,0.2874
Produce an image of a painting,round-06,0.2803
Produce an image of a painting,round-06,0.28
Produce an image of a painting,round-06,0.2632
Produce an image of a painting,round-06,0.2197
Produce an image of a painting,round-07,0.2744
Produce an image of a painting,round-07,0.2512
Produce an image of a painting,round-07,0.2898
Produce an image of a painting,round-07,0.2708
Produce an image of a painting,round-07,0.253
Produce an image of a painting,round-07,0.2551
Produce an image of a painting,round-07,0.264
Produce an image of a painting,round-07,0.2451
Produce an image of a painting,round-08,0.2842
Produce an image of a painting,round-08,0.2917
Produce an image of a painting,round-08,0.1404
Produce an image of a painting,round-08,0.2896
Produce an image of a painting,round-08,0.288
Produce an image of a painting,round-08,0.2773
Produce an image of a painting,round-08,0.2615
Produce an image of a painting,round-08,0.2834
Produce an image of a painting,round-09,0.2812
Produce an image of a painting,round-09,0.262
Produce an image of a painting,round-09,0.2766
Produce an image of a painting,round-09,0.2465
Produce an image of a painting,round-09,0.2764
Produce an image of a painting,round-09,0.2722
Produce an image of a painting,round-09,0.29
Produce an image of a painting,round-09,0.2198
