prompt name,ID,Result
Generate a photo of traditional cuisine,round-03,0.2487
Generate a photo of traditional cuisine,round-03,0.2241
Generate a photo of traditional cuisine,round-03,0.2408
Generate a photo of traditional cuisine,round-03,0.2391
Generate a photo of traditional cuisine,round-04,0.2328
Generate a photo of traditional cuisine,round-04,0.2297
Generate a photo of traditional cuisine,round-04,0.2236
Generate a photo of traditional cuisine,round-04,0.2502
Generate a photo of traditional cuisine,round-04,0.251
Generate a photo of traditional cuisine,round-04,0.2448
Generate a photo of traditional cuisine,round-04,0.2375
Generate a photo of traditional cuisine,round-04,0.2428
Generate a photo of traditional cuisine,round-05,0.2327
Generate a photo of traditional cuisine,round-05,0.2427
Generate a photo of traditional cuisine,round-05,0.2094
Generate a photo of traditional cuisine,round-05,0.2517
Generate a photo of traditional cuisine,round-05,0.2515
Generate a photo of traditional cuisine,round-05,0.2401
Generate a photo of traditional cuisine,round-05,0.2433
Generate a photo of traditional cuisine,round-05,0.2325
Generate a photo of traditional cuisine,round-06,0.219
Generate a photo of traditional cuisine,round-06,0.2421
Generate a photo of traditional cuisine,round-06,0.2607
Generate a photo of traditional cuisine,round-06,0.225
Generate a photo of traditional cuisine,round-06,0.2316
Generate a photo of traditional cuisine,round-06,0.2247
Generate a photo of traditional cuisine,round-06,0.233
Generate a photo of traditional cuisine,round-06,0.2192
Generate a photo of traditional cuisine,round-07,0.2308
Generate a photo of traditional cuisine,round-07,0.271
Generate a photo of traditional cuisine,round-07,0.2278
Generate a photo of traditional cuisine,round-07,0.2444
Generate a photo of traditional cuisine,round-07,0.225
Generate a photo of traditional cuisine,round-07,0.2299
Generate a photo of traditional cuisine,round-07,0.2333
Generate a photo of traditional cuisine,round-07,0.227
Generate a photo of traditional cuisine,round-08,0.2101
Generate a photo of traditional cuisine,round-08,0.2478
Generate a photo of traditional cuisine,round-08,0.216
Generate a photo of traditional cuisine,round-08,0.2583
Generate a photo of traditional cuisine,round-08,0.2183
Generate a photo of traditional cuisine,round-08,0.2267
Generate a photo of traditional cuisine,round-08,0.2522
Generate a photo of traditional cuisine,round-08,0.2167
Generate a photo of traditional cuisine,round-09,0.246
Generate a photo of traditional cuisine,round-09,0.25
Generate a photo of traditional cuisine,round-09,0.2328
Generate a photo of traditional cuisine,round-09,0.2505
Generate a photo of traditional cuisine,round-09,0.2595
Generate a photo of traditional cuisine,round-09,0.2327
Generate a photo of traditional cuisine,round-09,0.2477
Generate a photo of traditional cuisine,round-09,0.2124
High resolution picture of a meal,round-00,0.2598
High resolution picture of a meal,round-00,0.2499
High resolution picture of a meal,round-00,0.2686
High resolution picture of a meal,round-00,0.2406
High resolution picture of a meal,round-00,0.26
High resolution picture of a meal,round-00,0.2737
High resolution picture of a meal,round-00,0.2412
High resolution picture of a meal,round-00,0.2512
High resolution picture of a meal,round-01,0.263
High resolution picture of a meal,round-01,0.2715
High resolution picture of a meal,round-01,0.259
High resolution picture of a meal,round-01,0.2537
High resolution picture of a meal,round-01,0.273
High resolution picture of a meal,round-01,0.2546
High resolution picture of a meal,round-01,0.2817
High resolution picture of a meal,round-01,0.2578
High resolution picture of a meal,round-02,0.2542
High resolution picture of a meal,round-02,0.2578
High resolution picture of a meal,round-02,0.2478
High resolution picture of a meal,round-02,0.2654
High resolution picture of a meal,round-02,0.2542
High resolution picture of a meal,round-02,0.2727
High resolution picture of a meal,round-02,0.243
High resolution picture of a meal,round-02,0.257
High resolution picture of a meal,round-03,0.2642
High resolution picture of a meal,round-03,0.2522
High resolution picture of a meal,round-03,0.2703
High resolution picture of a meal,round-03,0.2495
High resolution picture of a meal,round-03,0.269
High resolution picture of a meal,round-03,0.2485
High resolution picture of a meal,round-03,0.2479
High resolution picture of a meal,round-03,0.2612
High resolution picture of a meal,round-04,0.2395
High resolution picture of a meal,round-04,0.265
High resolution picture of a meal,round-04,0.253
High resolution picture of a meal,round-04,0.2598
High resolution picture of a meal,round-04,0.2734
High resolution picture of a meal,round-04,0.2595
High resolution picture of a meal,round-04,0.248
High resolution picture of a meal,round-04,0.2418
High resolution picture of a meal,round-05,0.2534
High resolution picture of a meal,round-05,0.2568
High resolution picture of a meal,round-05,0.2715
High resolution picture of a meal,round-05,0.284
High resolution picture of a meal,round-05,0.2489
High resolution picture of a meal,round-05,0.2491
High resolution picture of a meal,round-05,0.2683
High resolution picture of a meal,round-05,0.2559
High resolution picture of a meal,round-06,0.2494
High resolution picture of a meal,round-06,0.2776
High resolution picture of a meal,round-06,0.2673
High resolution picture of a meal,round-06,0.2607
High resolution picture of a meal,round-06,0.2479
High resolution picture of a meal,round-06,0.2438
High resolution picture of a meal,round-06,0.2715
High resolution picture of a meal,round-06,0.2625
High resolution picture of a meal,round-07,0.283
High resolution picture of a meal,round-07,0.2727
High resolution picture of a meal,round-07,0.2576
High resolution picture of a meal,round-07,0.2617
High resolution picture of a meal,round-07,0.2551
High resolution picture of a meal,round-07,0.2324
High resolution picture of a meal,round-07,0.2715
High resolution picture of a meal,round-07,0.2793
High resolution picture of a meal,round-08,0.2484
High resolution picture of a meal,round-08,0.253
High resolution picture of a meal,round-08,0.2588
High resolution picture of a meal,round-08,0.259
High resolution picture of a meal,round-08,0.2544
High resolution picture of a meal,round-08,0.2505
High resolution picture of a meal,round-08,0.256
High resolution picture of a meal,round-08,0.2488
High resolution picture of a meal,round-09,0.2412
High resolution picture of a meal,round-09,0.2705
High resolution picture of a meal,round-09,0.2457
High resolution picture of a meal,round-09,0.255
High resolution picture of a meal,round-09,0.2502
High resolution picture of a meal,round-09,0.2773
High resolution picture of a meal,round-09,0.2932
High resolution picture of a meal,round-09,0.2452
Image of a food item,round-00,0.2184
Image of a food item,round-00,0.2634
Image of a food item,round-00,0.2332
Image of a food item,round-00,0.2097
Image of a food item,round-00,0.2372
Image of a food item,round-00,0.2279
Image of a food item,round-00,0.2346
Image of a food item,round-00,0.252
Image of a food item,round-01,0.258
Image of a food item,round-01,0.2349
Image of a food item,round-01,0.2524
Image of a food item,round-01,0.2554
Image of a food item,round-01,0.255
Image of a food item,round-01,0.2275
Image of a food item,round-01,0.282
Image of a food item,round-01,0.2394
Image of a food item,round-02,0.262
Image of a food item,round-02,0.2252
Image of a food item,round-02,0.2465
Image of a food item,round-02,0.2573
Image of a food item,round-02,0.2341
Image of a food item,round-02,0.2402
Image of a food item,round-02,0.2147
Image of a food item,round-02,0.2466
Image of a food item,round-03,0.2462
Image of a food item,round-03,0.2544
Image of a food item,round-03,0.2668
Image of a food item,round-03,0.2439
Image of a food item,round-03,0.2489
Image of a food item,round-03,0.2445
Image of a food item,round-03,0.2489
Image of a food item,round-03,0.2198
Image of a food item,round-04,0.2178
Image of a food item,round-04,0.2478
Image of a food item,round-04,0.2275
Image of a food item,round-04,0.2319
Image of a food item,round-04,0.2145
Image of a food item,round-04,0.234
Image of a food item,round-04,0.2532
Image of a food item,round-04,0.2433
Image of a food item,round-05,0.2388
Image of a food item,round-05,0.2461
Image of a food item,round-05,0.2512
Image of a food item,round-05,0.2238
Image of a food item,round-05,0.2456
Image of a food item,round-05,0.2413
Image of a food item,round-05,0.245
Image of a food item,round-05,0.2632
Image of a food item,round-06,0.2483
Image of a food item,round-06,0.279
Image of a food item,round-06,0.2443
Image of a food item,round-06,0.2388
Image of a food item,round-06,0.2355
Image of a food item,round-06,0.2281
Image of a food item,round-06,0.2443
Image of a food item,round-06,0.2434
Image of a food item,round-07,0.2512
Image of a food item,round-07,0.257
Image of a food item,round-07,0.2145
Image of a food item,round-07,0.2424
Image of a food item,round-07,0.2505
Image of a food item,round-07,0.2109
Image of a food item,round-07,0.2281
Image of a food item,round-07,0.273
Image of a food item,round-08,0.227
Image of a food item,round-08,0.2351
Image of a food item,round-08,0.232
Image of a food item,round-08,0.2435
Image of a food item,round-08,0.2196
Image of a food item,round-08,0.2642
Image of a food item,round-08,0.2213
Image of a food item,round-08,0.2448
Image of a food item,round-09,0.217
Image of a food item,round-09,0.1414
Image of a food item,round-09,0.1414
Image of a food item,round-09,0.2253
Image of a food item,round-09,0.247
Image of a food item,round-09,0.273
Image of a food item,round-09,0.2634
Image of a food item,round-09,0.1412
Produce an image of a dish,round-00,0.2494
Produce an image of a dish,round-00,0.256
Produce an image of a dish,round-00,0.2374
Produce an image of a dish,round-00,0.2114
Produce an image of a dish,round-00,0.2457
Produce an image of a dish,round-00,0.2463
Produce an image of a dish,round-00,0.2717
Produce an image of a dish,round-00,0.2458
Produce an image of a dish,round-01,0.2725
Produce an image of a dish,round-01,0.253
Produce an image of a dish,round-01,0.2551
Produce an image of a dish,round-01,0.2507
Produce an image of a dish,round-01,0.2644
Produce an image of a dish,round-01,0.2306
Produce an image of a dish,round-01,0.2637
Produce an image of a dish,round-01,0.2485
Produce an image of a dish,round-02,0.2698
Produce an image of a dish,round-02,0.2524
Produce an image of a dish,round-02,0.2426
Produce an image of a dish,round-02,0.2732
Produce an image of a dish,round-02,0.242
Produce an image of a dish,round-02,0.237
Produce an image of a dish,round-02,0.2507
Produce an image of a dish,round-02,0.1427
Produce an image of a dish,round-03,0.2534
Produce an image of a dish,round-03,0.251
Produce an image of a dish,round-03,0.2686
Produce an image of a dish,round-03,0.25
Produce an image of a dish,round-03,0.2347
Produce an image of a dish,round-03,0.2717
Produce an image of a dish,round-03,0.234
Produce an image of a dish,round-03,0.2338
Produce an image of a dish,round-04,0.2354
Produce an image of a dish,round-04,0.2351
Produce an image of a dish,round-04,0.2642
Produce an image of a dish,round-04,0.2603
Produce an image of a dish,round-04,0.2646
Produce an image of a dish,round-04,0.1427
Produce an image of a dish,round-04,0.25
Produce an image of a dish,round-04,0.2642
Produce an image of a dish,round-05,0.2607
Produce an image of a dish,round-05,0.263
Produce an image of a dish,round-05,0.2458
Produce an image of a dish,round-05,0.261
Produce an image of a dish,round-05,0.2378
Produce an image of a dish,round-05,0.257
Produce an image of a dish,round-05,0.223
Produce an image of a dish,round-05,0.2695
Produce an image of a dish,round-06,0.2456
Produce an image of a dish,round-06,0.2502
Produce an image of a dish,round-06,0.268
Produce an image of a dish,round-06,0.26
Produce an image of a dish,round-06,0.2484
Produce an image of a dish,round-06,0.2424
Produce an image of a dish,round-06,0.2712
Produce an image of a dish,round-06,0.2542
Produce an image of a dish,round-07,0.2654
Produce an image of a dish,round-07,0.2659
Produce an image of a dish,round-07,0.2515
Produce an image of a dish,round-07,0.2732
Produce an image of a dish,round-07,0.257
Produce an image of a dish,round-07,0.2448
Produce an image of a dish,round-07,0.2483
Produce an image of a dish,round-07,0.2827
Produce an image of a dish,round-08,0.2485
Produce an image of a dish,round-08,0.2646
Produce an image of a dish,round-08,0.2534
Produce an image of a dish,round-08,0.2573
Produce an image of a dish,round-08,0.2437
Produce an image of a dish,round-08,0.2742
Produce an image of a dish,round-08,0.2389
Produce an image of a dish,round-08,0.2424
Produce an image of a dish,round-09,0.2727
Produce an image of a dish,round-09,0.2607
Produce an image of a dish,round-09,0.2269
Produce an image of a dish,round-09,0.2668
Produce an image of a dish,round-09,0.2634
Produce an image of a dish,round-09,0.291
Produce an image of a dish,round-09,0.2632
Produce an image of a dish,round-09,0.2318
